date,fips,county,hospital_pk,total_adult_inpatient_sum,total_adult_used_inpatient_sum,total_adult_confirmed_and_suspected_covid_sum,total_adult_confirmed_covid_sum,total_icu_sum,used_icu_sum,total_staffed_adult_icu_sum,used_staffed_adult_icu_sum,staffed_icu_adult_confirmed_and_suspected_covid_sum,staffed_icu_adult_confirmed_covid_sum,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2021-07-30,36007,Broome,330394,2898.0,1815.0,52.0,52.0,336.0,213.0,336.0,213.0,14.0,14.0,414.0,259.3,7.4,7.4,48.0,30.4,48.0,30.4,-999999.0,-999999.0
2021-07-30,36009,Cattaraugus,330103,1533.0,949.0,44.0,44.0,98.0,67.0,98.0,67.0,22.0,22.0,219.0,135.6,6.3,6.3,14.0,9.6,14.0,9.6,-999999.0,-999999.0
2021-07-30,36011,Cayuga,330235,735.0,515.0,28.0,28.0,133.0,63.0,133.0,63.0,10.0,6.0,105.0,73.6,4.0,4.0,19.0,9.0,19.0,9.0,-999999.0,-999999.0
2021-07-30,36013,Chautauqua,330166,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36013,Chautauqua,330229,273.0,131.0,7.0,5.0,42.0,17.0,42.0,17.0,0.0,0.0,39.0,18.7,-999999.0,-999999.0,6.0,-999999.0,6.0,-999999.0,0.0,0.0
2021-07-30,36013,Chautauqua,330239,707.0,777.0,12.0,12.0,105.0,38.0,105.0,38.0,8.0,8.0,101.0,111.0,-999999.0,-999999.0,15.0,5.4,15.0,5.4,-999999.0,-999999.0
2021-07-30,36015,Chemung,330090,1155.0,751.0,24.0,24.0,140.0,94.0,140.0,94.0,0.0,0.0,165.0,107.3,-999999.0,-999999.0,20.0,13.4,20.0,13.4,0.0,0.0
2021-07-30,36017,Chenango,330033,196.0,51.0,0.0,0.0,35.0,6.0,35.0,6.0,0.0,0.0,28.0,7.3,0.0,0.0,5.0,-999999.0,5.0,-999999.0,0.0,0.0
2021-07-30,36019,Clinton,330250,1032.0,985.0,18.0,18.0,59.0,53.0,59.0,53.0,0.0,0.0,147.4,140.7,-999999.0,-999999.0,8.4,7.6,8.4,7.6,0.0,0.0
2021-07-30,36021,Columbia,330094,700.0,434.0,25.0,25.0,42.0,34.0,42.0,34.0,0.0,0.0,100.0,62.0,-999999.0,-999999.0,6.0,4.9,6.0,4.9,0.0,0.0
2021-07-30,36023,Cortland,330175,364.0,251.0,7.0,7.0,84.0,29.0,84.0,29.0,0.0,0.0,52.0,35.9,-999999.0,-999999.0,12.0,4.1,12.0,4.1,0.0,0.0
2021-07-30,36025,Delaware,331304,24.0,24.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36025,Delaware,331305,140.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36025,Delaware,331312,147.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36027,Dutchess,330023,2450.0,2086.0,89.0,59.0,315.0,241.0,210.0,159.0,16.0,15.0,350.0,298.0,12.7,8.4,45.0,34.4,30.0,22.7,-999999.0,-999999.0
2021-07-30,36027,Dutchess,330049,735.0,438.0,11.0,8.0,49.0,34.0,49.0,34.0,-999999.0,-999999.0,105.0,62.6,-999999.0,-999999.0,7.0,4.9,7.0,4.9,-999999.0,-999999.0
2021-07-30,36029,Erie,330005,6328.0,4440.0,102.0,96.0,1505.0,902.0,1505.0,902.0,28.0,28.0,904.0,634.3,14.6,13.7,215.0,128.9,215.0,128.9,4.0,4.0
2021-07-30,36029,Erie,330078,987.0,809.0,48.0,48.0,84.0,63.0,84.0,63.0,5.0,5.0,141.0,115.6,6.9,6.9,12.0,9.0,12.0,9.0,-999999.0,-999999.0
2021-07-30,36029,Erie,330102,840.0,619.0,43.0,43.0,105.0,46.0,105.0,46.0,8.0,8.0,120.0,88.4,6.1,6.1,15.0,6.6,15.0,6.6,-999999.0,-999999.0
2021-07-30,36029,Erie,330111,147.0,88.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36029,Erie,330219,3850.0,3520.0,66.0,66.0,336.0,274.0,336.0,274.0,-999999.0,-999999.0,550.0,502.9,9.4,9.4,48.0,39.1,48.0,39.1,-999999.0,-999999.0
2021-07-30,36029,Erie,330279,1806.0,1562.0,49.0,49.0,240.0,169.0,240.0,169.0,12.0,12.0,301.0,260.3,8.2,8.2,40.0,28.2,40.0,28.2,-999999.0,-999999.0
2021-07-30,36029,Erie,330354,994.0,913.0,0.0,0.0,98.0,59.0,98.0,59.0,0.0,0.0,142.0,130.4,0.0,0.0,14.0,8.4,14.0,8.4,0.0,0.0
2021-07-30,36031,Essex,331302,175.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36033,Franklin,330079,420.0,235.0,0.0,0.0,56.0,11.0,56.0,11.0,0.0,0.0,60.0,33.6,0.0,0.0,8.0,-999999.0,8.0,-999999.0,0.0,0.0
2021-07-30,36033,Franklin,330084,266.0,156.0,0.0,0.0,42.0,13.0,42.0,13.0,0.0,0.0,38.0,22.3,0.0,0.0,6.0,-999999.0,6.0,-999999.0,0.0,0.0
2021-07-30,36035,Fulton,330276,294.0,196.0,5.0,5.0,56.0,35.0,56.0,35.0,0.0,0.0,42.0,28.0,-999999.0,-999999.0,8.0,5.0,8.0,5.0,0.0,0.0
2021-07-30,36037,Genesee,330073,328.0,128.0,0.0,0.0,36.0,17.0,36.0,17.0,0.0,0.0,82.0,32.0,0.0,0.0,9.0,4.3,9.0,4.3,0.0,0.0
2021-07-30,36043,Herkimer,331311,210.0,96.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.7,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36045,Jefferson,330157,937.0,631.0,24.0,0.0,60.0,36.0,60.0,36.0,12.0,0.0,133.9,90.1,-999999.0,0.0,8.6,5.1,8.6,5.1,-999999.0,0.0
2021-07-30,36045,Jefferson,331309,140.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36045,Jefferson,331318,224.0,109.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36047,Kings,330019,993.0,559.0,41.0,40.0,133.0,112.0,133.0,112.0,9.0,9.0,141.9,79.9,5.9,5.7,19.0,16.0,19.0,16.0,-999999.0,-999999.0
2021-07-30,36047,Kings,330056,1498.0,1113.0,53.0,38.0,168.0,137.0,126.0,103.0,7.0,7.0,214.0,159.0,7.6,5.4,24.0,19.6,18.0,14.7,-999999.0,-999999.0
2021-07-30,36047,Kings,330194,5419.0,3081.0,118.0,116.0,560.0,331.0,483.0,283.0,34.0,34.0,774.1,440.1,16.9,16.6,80.0,47.3,69.0,40.4,4.9,4.9
2021-07-30,36047,Kings,330196,1960.0,1729.0,109.0,108.0,315.0,239.0,294.0,222.0,29.0,29.0,280.0,247.0,15.6,15.4,45.0,34.1,42.0,31.7,4.1,4.1
2021-07-30,36047,Kings,330201,438.0,264.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,37.7,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36047,Kings,330202,3340.0,2761.0,76.0,76.0,420.0,313.0,280.0,210.0,14.0,12.0,477.1,394.4,10.9,10.9,60.0,44.7,40.0,30.0,-999999.0,-999999.0
2021-07-30,36047,Kings,330221,1365.0,840.0,83.0,63.0,168.0,119.0,168.0,119.0,14.0,7.0,195.0,120.0,11.9,9.0,24.0,17.0,24.0,17.0,-999999.0,-999999.0
2021-07-30,36047,Kings,330233,2072.0,1864.0,67.0,65.0,327.0,285.0,245.0,239.0,18.0,18.0,296.0,266.3,9.6,9.3,46.7,40.7,35.0,34.1,-999999.0,-999999.0
2021-07-30,36047,Kings,330236,3710.0,3078.0,111.0,109.0,441.0,390.0,238.0,207.0,20.0,19.0,530.0,439.7,15.9,15.6,63.0,55.7,34.0,29.6,-999999.0,-999999.0
2021-07-30,36047,Kings,330350,1512.0,924.0,64.0,28.0,182.0,170.0,105.0,98.0,27.0,-999999.0,216.0,132.0,9.1,4.0,26.0,24.3,15.0,14.0,-999999.0,-999999.0
2021-07-30,36047,Kings,330396,1194.0,1219.0,22.0,12.0,113.0,110.0,97.0,89.0,0.0,0.0,170.6,174.1,-999999.0,-999999.0,16.1,15.7,13.9,12.7,0.0,0.0
2021-07-30,36047,Kings,330397,1398.0,1021.0,37.0,34.0,102.0,76.0,102.0,76.0,9.0,9.0,233.0,170.2,6.2,5.7,17.0,12.7,17.0,12.7,-999999.0,-999999.0
2021-07-30,36049,Lewis,331317,175.0,109.0,5.0,5.0,42.0,14.0,42.0,14.0,0.0,0.0,25.0,15.6,-999999.0,-999999.0,6.0,-999999.0,6.0,-999999.0,0.0,0.0
2021-07-30,36051,Livingston,330238,315.0,168.0,0.0,0.0,56.0,19.0,56.0,19.0,0.0,0.0,45.0,24.0,0.0,0.0,8.0,-999999.0,8.0,-999999.0,0.0,0.0
2021-07-30,36053,Madison,330115,272.0,198.0,4.0,4.0,42.0,29.0,42.0,29.0,0.0,0.0,38.9,28.3,-999999.0,-999999.0,6.0,4.1,6.0,4.1,0.0,0.0
2021-07-30,36053,Madison,331316,175.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36055,Monroe,330125,3731.0,3530.0,87.0,87.0,518.0,263.0,518.0,263.0,5.0,5.0,533.0,504.3,12.4,12.4,74.0,37.6,74.0,37.6,-999999.0,-999999.0
2021-07-30,36055,Monroe,330164,2114.0,1926.0,79.0,79.0,98.0,78.0,98.0,78.0,8.0,8.0,302.0,275.1,11.3,11.3,14.0,11.1,14.0,11.1,-999999.0,-999999.0
2021-07-30,36055,Monroe,330226,1356.0,1238.0,28.0,28.0,128.0,72.0,128.0,72.0,0.0,0.0,339.0,309.5,7.0,7.0,32.0,18.0,32.0,18.0,0.0,0.0
2021-07-30,36055,Monroe,330285,7378.0,5276.0,62.0,48.0,1127.0,876.0,931.0,715.0,9.0,8.0,1054.0,753.7,8.9,6.9,161.0,125.1,133.0,102.1,-999999.0,-999999.0
2021-07-30,36055,Monroe,330403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36055,Monroe,330411,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36057,Montgomery,330047,749.0,474.0,10.0,10.0,56.0,42.0,56.0,32.0,-999999.0,-999999.0,107.0,67.7,-999999.0,-999999.0,8.0,6.0,8.0,4.6,-999999.0,-999999.0
2021-07-30,36059,Nassau,330027,2926.0,2207.0,54.0,54.0,588.0,453.0,448.0,435.0,7.0,7.0,418.0,315.3,7.7,7.7,84.0,64.7,64.0,62.1,-999999.0,-999999.0
2021-07-30,36059,Nassau,330106,6804.0,5548.0,299.0,182.0,1197.0,530.0,854.0,355.0,78.0,76.0,972.0,792.6,42.7,26.0,171.0,75.7,122.0,50.7,11.1,10.9
2021-07-30,36059,Nassau,330181,1057.0,722.0,28.0,9.0,126.0,26.0,126.0,26.0,0.0,0.0,151.0,103.1,4.0,-999999.0,18.0,-999999.0,18.0,-999999.0,0.0,0.0
2021-07-30,36059,Nassau,330182,3143.0,1978.0,79.0,79.0,560.0,275.0,560.0,275.0,71.0,71.0,449.0,282.6,11.3,11.3,80.0,39.3,80.0,39.3,10.1,10.1
2021-07-30,36059,Nassau,330198,2578.0,1896.0,84.0,82.0,196.0,123.0,196.0,123.0,-999999.0,-999999.0,368.3,270.9,12.0,11.7,28.0,17.6,28.0,17.6,-999999.0,-999999.0
2021-07-30,36059,Nassau,330259,1820.0,1203.0,62.0,61.0,259.0,72.0,203.0,35.0,0.0,0.0,260.0,171.9,8.9,8.7,37.0,10.3,29.0,5.0,0.0,0.0
2021-07-30,36059,Nassau,330331,1246.0,786.0,80.0,58.0,140.0,66.0,140.0,66.0,7.0,7.0,178.0,112.3,11.4,8.3,20.0,9.4,20.0,9.4,-999999.0,-999999.0
2021-07-30,36059,Nassau,330332,1085.0,535.0,43.0,43.0,84.0,67.0,84.0,67.0,10.0,10.0,155.0,76.4,6.1,6.1,12.0,9.6,12.0,9.6,-999999.0,-999999.0
2021-07-30,36061,New York,330024,8645.0,6640.0,450.0,221.0,1028.0,850.0,881.0,713.0,55.0,28.0,1235.0,948.6,64.3,31.6,146.9,121.4,125.9,101.9,7.9,4.0
2021-07-30,36061,New York,330046,4787.0,3967.0,246.0,126.0,452.0,409.0,449.0,409.0,29.0,27.0,683.9,566.7,35.1,18.0,64.6,58.4,64.1,58.4,4.1,-999999.0
2021-07-30,36061,New York,330100,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36061,New York,330101,16579.0,14289.0,774.0,293.0,3542.0,3112.0,1983.0,1774.0,123.0,61.0,2368.4,2041.3,110.6,41.9,506.0,444.6,283.3,253.4,17.6,8.7
2021-07-30,36061,New York,330119,3129.0,2356.0,167.0,78.0,777.0,412.0,581.0,294.0,9.0,8.0,447.0,336.6,23.9,11.1,111.0,58.9,83.0,42.0,-999999.0,-999999.0
2021-07-30,36061,New York,330154,3977.0,3114.0,42.0,12.0,280.0,170.0,245.0,153.0,-999999.0,-999999.0,568.1,444.9,6.0,-999999.0,40.0,24.3,35.0,21.9,-999999.0,-999999.0
2021-07-30,36061,New York,330169,2814.0,2033.0,132.0,89.0,315.0,233.0,315.0,233.0,13.0,13.0,402.0,290.4,18.9,12.7,45.0,33.3,45.0,33.3,-999999.0,-999999.0
2021-07-30,36061,New York,330199,1330.0,914.0,20.0,20.0,161.0,93.0,105.0,64.0,14.0,14.0,190.0,130.6,-999999.0,-999999.0,23.0,13.3,15.0,9.1,-999999.0,-999999.0
2021-07-30,36061,New York,330204,4417.0,3991.0,49.0,47.0,784.0,588.0,595.0,495.0,22.0,22.0,631.0,570.1,7.0,6.7,112.0,84.0,85.0,70.7,-999999.0,-999999.0
2021-07-30,36061,New York,330214,12278.0,8676.0,238.0,225.0,2779.0,2163.0,1834.0,1365.0,52.0,48.0,1754.0,1239.4,34.0,32.1,397.0,309.0,262.0,195.0,7.4,6.9
2021-07-30,36061,New York,330240,1098.0,1067.0,6.0,5.0,148.0,138.0,101.0,98.0,0.0,0.0,156.9,152.4,-999999.0,-999999.0,21.1,19.7,14.4,14.0,0.0,0.0
2021-07-30,36061,New York,330270,1274.0,782.0,0.0,0.0,28.0,10.0,28.0,10.0,0.0,0.0,182.0,111.7,0.0,0.0,4.0,-999999.0,4.0,-999999.0,0.0,0.0
2021-07-30,36061,New York,330410,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36061,New York,332008,1407.0,934.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,133.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36063,Niagara,330065,700.0,489.0,32.0,28.0,84.0,73.0,84.0,73.0,14.0,14.0,100.0,69.9,4.6,4.0,12.0,10.4,12.0,10.4,-999999.0,-999999.0
2021-07-30,36063,Niagara,330163,175.0,83.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.9,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36063,Niagara,330188,406.0,309.0,12.0,11.0,56.0,38.0,56.0,38.0,0.0,0.0,58.0,44.1,-999999.0,-999999.0,8.0,5.4,8.0,5.4,0.0,0.0
2021-07-30,36065,Oneida,330044,1638.0,1205.0,17.0,16.0,112.0,73.0,112.0,73.0,0.0,0.0,234.0,172.1,-999999.0,-999999.0,16.0,10.4,16.0,10.4,0.0,0.0
2021-07-30,36065,Oneida,330215,388.0,345.0,9.0,9.0,70.0,35.0,70.0,35.0,-999999.0,-999999.0,55.4,49.3,-999999.0,-999999.0,10.0,5.0,10.0,5.0,-999999.0,-999999.0
2021-07-30,36065,Oneida,330245,1309.0,1024.0,39.0,37.0,175.0,160.0,175.0,160.0,0.0,0.0,187.0,146.3,5.6,5.3,25.0,22.9,25.0,22.9,0.0,0.0
2021-07-30,36067,Onondaga,330140,3157.0,2380.0,57.0,57.0,546.0,258.0,406.0,193.0,13.0,13.0,451.0,340.0,8.1,8.1,78.0,36.9,58.0,27.6,-999999.0,-999999.0
2021-07-30,36067,Onondaga,330203,2205.0,1747.0,37.0,37.0,245.0,176.0,245.0,176.0,12.0,12.0,315.0,249.6,5.3,5.3,35.0,25.1,35.0,25.1,-999999.0,-999999.0
2021-07-30,36067,Onondaga,330241,4179.0,3837.0,43.0,41.0,819.0,736.0,714.0,667.0,15.0,15.0,597.0,548.1,6.1,5.9,117.0,105.1,102.0,95.3,-999999.0,-999999.0
2021-07-30,36069,Ontario,330058,365.0,335.0,4.0,4.0,98.0,44.0,98.0,44.0,-999999.0,-999999.0,52.1,47.9,-999999.0,-999999.0,14.0,6.3,14.0,6.3,-999999.0,-999999.0
2021-07-30,36069,Ontario,330074,1029.0,561.0,11.0,10.0,98.0,71.0,98.0,71.0,-999999.0,0.0,147.0,80.1,-999999.0,-999999.0,14.0,10.1,14.0,10.1,-999999.0,0.0
2021-07-30,36069,Ontario,330265,560.0,386.0,0.0,0.0,42.0,18.0,42.0,18.0,0.0,0.0,80.0,55.1,0.0,0.0,6.0,-999999.0,6.0,-999999.0,0.0,0.0
2021-07-30,36071,Orange,330126,2786.0,2015.0,82.0,82.0,805.0,238.0,679.0,193.0,11.0,11.0,398.0,287.9,11.7,11.7,115.0,34.0,97.0,27.6,-999999.0,-999999.0
2021-07-30,36071,Orange,330135,735.0,412.0,13.0,13.0,91.0,28.0,91.0,28.0,0.0,0.0,105.0,58.9,-999999.0,-999999.0,13.0,4.0,13.0,4.0,0.0,0.0
2021-07-30,36071,Orange,330205,406.0,62.0,-999999.0,-999999.0,56.0,15.0,56.0,15.0,0.0,0.0,58.0,8.9,-999999.0,-999999.0,8.0,-999999.0,8.0,-999999.0,0.0,0.0
2021-07-30,36071,Orange,330264,1122.0,980.0,16.0,16.0,106.0,73.0,106.0,73.0,-999999.0,-999999.0,160.3,140.0,-999999.0,-999999.0,15.1,10.4,15.1,10.4,-999999.0,-999999.0
2021-07-30,36073,Orleans,331319,126.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36075,Oswego,330218,826.0,427.0,4.0,4.0,119.0,39.0,119.0,39.0,6.0,4.0,118.0,61.0,-999999.0,-999999.0,17.0,5.6,17.0,5.6,-999999.0,-999999.0
2021-07-30,36077,Otsego,330085,371.0,210.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,30.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36077,Otsego,330136,912.0,870.0,7.0,7.0,180.0,152.0,180.0,152.0,-999999.0,-999999.0,152.0,145.0,-999999.0,-999999.0,30.0,25.3,30.0,25.3,-999999.0,-999999.0
2021-07-30,36079,Putnam,330273,798.0,414.0,5.0,-999999.0,70.0,35.0,70.0,35.0,0.0,0.0,114.0,59.1,-999999.0,-999999.0,10.0,5.0,10.0,5.0,0.0,0.0
2021-07-30,36081,Queens,330014,2016.0,1863.0,190.0,57.0,434.0,216.0,308.0,173.0,69.0,12.0,288.0,266.1,27.1,8.1,62.0,30.9,44.0,24.7,9.9,-999999.0
2021-07-30,36081,Queens,330055,3493.0,2958.0,185.0,185.0,433.0,295.0,350.0,211.0,34.0,34.0,499.0,422.6,26.4,26.4,61.9,42.1,50.0,30.1,4.9,4.9
2021-07-30,36081,Queens,330128,3042.0,2402.0,82.0,65.0,539.0,239.0,301.0,202.0,5.0,-999999.0,434.6,343.1,11.7,9.3,77.0,34.1,43.0,28.9,-999999.0,-999999.0
2021-07-30,36081,Queens,330193,1176.0,869.0,47.0,7.0,252.0,137.0,154.0,72.0,14.0,10.0,168.0,124.1,6.7,-999999.0,36.0,19.6,22.0,10.3,-999999.0,-999999.0
2021-07-30,36081,Queens,330195,8913.0,7672.0,666.0,359.0,1456.0,960.0,798.0,421.0,82.0,77.0,1273.3,1096.0,95.1,51.3,208.0,137.1,114.0,60.1,11.7,11.0
2021-07-30,36081,Queens,330231,1823.0,1422.0,47.0,46.0,275.0,214.0,161.0,129.0,-999999.0,-999999.0,260.4,203.1,6.7,6.6,39.3,30.6,23.0,18.4,-999999.0,-999999.0
2021-07-30,36081,Queens,330395,1372.0,1042.0,42.0,39.0,157.0,90.0,157.0,90.0,0.0,0.0,196.0,148.9,6.0,5.6,22.4,12.9,22.4,12.9,0.0,0.0
2021-07-30,36083,Rensselaer,330180,1225.0,1198.0,42.0,41.0,140.0,119.0,140.0,119.0,-999999.0,-999999.0,175.0,171.1,6.0,5.9,20.0,17.0,20.0,17.0,-999999.0,-999999.0
2021-07-30,36083,Rensselaer,330409,105.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36085,Richmond,330028,1757.0,1210.0,113.0,0.0,511.0,234.0,392.0,156.0,39.0,0.0,251.0,172.9,16.1,0.0,73.0,33.4,56.0,22.3,5.6,0.0
2021-07-30,36085,Richmond,330160,4081.0,3584.0,316.0,197.0,959.0,572.0,854.0,486.0,79.0,72.0,583.0,512.0,45.1,28.1,137.0,81.7,122.0,69.4,11.3,10.3
2021-07-30,36087,Rockland,330104,1288.0,955.0,24.0,24.0,287.0,101.0,287.0,101.0,0.0,0.0,184.0,136.4,-999999.0,-999999.0,41.0,14.4,41.0,14.4,0.0,0.0
2021-07-30,36087,Rockland,330158,1708.0,1128.0,30.0,30.0,434.0,170.0,434.0,170.0,8.0,8.0,244.0,161.1,4.3,4.3,62.0,24.3,62.0,24.3,-999999.0,-999999.0
2021-07-30,36087,Rockland,330405,791.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36089,St. Lawrence,330197,578.0,297.0,17.0,16.0,66.0,25.0,66.0,25.0,-999999.0,-999999.0,82.6,42.4,-999999.0,-999999.0,9.4,-999999.0,9.4,-999999.0,-999999.0,-999999.0
2021-07-30,36089,St. Lawrence,330211,420.0,234.0,0.0,0.0,70.0,59.0,70.0,59.0,-999999.0,-999999.0,60.0,33.4,0.0,0.0,10.0,8.4,10.0,8.4,-999999.0,-999999.0
2021-07-30,36089,St. Lawrence,330223,175.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36089,St. Lawrence,331307,182.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36089,St. Lawrence,331315,217.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36091,Saratoga,330222,915.0,767.0,55.0,55.0,95.0,75.0,95.0,75.0,18.0,18.0,183.0,153.4,11.0,11.0,19.0,15.0,19.0,15.0,-999999.0,-999999.0
2021-07-30,36093,Schenectady,330153,2212.0,1209.0,27.0,24.0,252.0,209.0,252.0,209.0,8.0,8.0,316.0,172.7,-999999.0,-999999.0,36.0,29.9,36.0,29.9,-999999.0,-999999.0
2021-07-30,36093,Schenectady,330406,749.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36095,Schoharie,331320,168.0,52.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36097,Schuyler,331313,133.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36101,Steuben,330144,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36101,Steuben,330151,133.0,49.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,36101,Steuben,330277,455.0,327.0,-999999.0,-999999.0,56.0,40.0,56.0,40.0,0.0,0.0,65.0,46.7,-999999.0,-999999.0,8.0,5.7,8.0,5.7,0.0,0.0
2021-07-30,36103,Suffolk,330043,2056.0,1818.0,115.0,31.0,392.0,266.0,315.0,216.0,4.0,4.0,293.7,259.7,16.4,4.4,56.0,38.0,45.0,30.9,-999999.0,-999999.0
2021-07-30,36103,Suffolk,330045,1946.0,1623.0,147.0,74.0,357.0,210.0,294.0,205.0,16.0,15.0,278.0,231.9,21.0,10.6,51.0,30.0,42.0,29.3,-999999.0,-999999.0
2021-07-30,36103,Suffolk,330107,1092.0,788.0,31.0,31.0,112.0,48.0,112.0,48.0,4.0,4.0,156.0,112.6,4.4,4.4,16.0,6.9,16.0,6.9,-999999.0,-999999.0
2021-07-30,36103,Suffolk,330141,1273.0,1079.0,102.0,25.0,181.0,172.0,181.0,172.0,20.0,13.0,181.9,154.1,14.6,-999999.0,25.9,24.6,25.9,24.6,-999999.0,-999999.0
2021-07-30,36103,Suffolk,330185,1603.0,915.0,109.0,28.0,294.0,85.0,294.0,85.0,-999999.0,0.0,229.0,130.7,15.6,4.0,42.0,12.1,42.0,12.1,-999999.0,0.0
2021-07-30,36103,Suffolk,330246,1400.0,1086.0,20.0,18.0,238.0,70.0,182.0,70.0,6.0,6.0,200.0,155.1,-999999.0,-999999.0,34.0,10.0,26.0,10.0,-999999.0,-999999.0
2021-07-30,36103,Suffolk,330286,3227.0,2082.0,86.0,85.0,560.0,413.0,420.0,299.0,20.0,20.0,461.0,297.4,12.3,12.1,80.0,59.0,60.0,42.7,-999999.0,-999999.0
