date,fips,county,hospital_pk,total_adult_inpatient_sum,used_inpatient_sum,total_adult_confirmed_and_suspected_covid_sum,total_adult_confirmed_covid_sum,total_icu_sum,used_icu_sum,total_staffed_adult_icu_sum,used_staffed_adult_icu_sum,staffed_icu_adult_confirmed_and_suspected_covid_sum,staffed_icu_adult_confirmed_covid_sum
2020-10-09,36101,Steuben,330144,133.0,467.0,75.0,67.0,56.0,43.0,0.0,41.0,24.0,24.0
2020-10-09,36103,Suffolk,330246,14344.0,13233.0,471.0,214.0,2690.0,1893.0,2119.0,1614.0,63.0,34.0
2020-10-09,36105,Sullivan,330386,522.0,449.0,27.0,0.0,114.0,44.0,114.0,44.0,7.0,0.0
2020-10-09,36107,Tioga,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36109,Tompkins,330307,1050.0,753.0,36.0,22.0,112.0,50.0,112.0,50.0,15.0,9.0
2020-10-09,36111,Ulster,331310,1071.0,669.0,87.0,38.0,91.0,35.0,91.0,35.0,12.0,10.0
2020-10-09,36113,Warren,330191,1442.0,1085.0,6.0,6.0,154.0,71.0,154.0,71.0,0.0,0.0
2020-10-09,36115,Washington,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36117,Wayne,330030,784.0,374.0,10.0,10.0,98.0,37.0,98.0,37.0,0.0,0.0
2020-10-09,36119,Westchester,330208,7508.0,10335.0,905.0,311.0,2615.0,1348.0,1040.0,321.0,113.0,46.0
2020-10-09,36121,Wyoming,330008,45.0,28.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
2020-10-09,36123,Yates,331314,126.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36061,New York,330240,57419.0,55185.0,3275.0,1539.0,11026.0,8568.0,7721.0,6005.0,483.0,322.0
2020-10-09,99999,New York City,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36089,St. Lawrence,331315,596.0,885.0,0.0,0.0,48.0,48.0,29.0,29.0,0.0,0.0
2020-10-09,90036,Unassigned,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36001,Albany,330057,3290.0,4993.0,295.0,158.0,785.0,607.0,196.0,153.0,39.0,21.0
2020-10-16,36003,Allegany,330096,299.0,91.0,19.0,18.0,30.0,9.0,30.0,9.0,0.0,0.0
2020-10-16,36005,Bronx,330127,25238.0,15740.0,574.0,474.0,3536.0,2134.0,2757.0,1398.0,80.0,52.0
2020-10-16,36007,Broome,330011,4419.0,2641.0,335.0,307.0,486.0,341.0,486.0,341.0,116.0,116.0
2020-10-16,36009,Cattaraugus,330103,925.0,667.0,84.0,60.0,77.0,48.0,77.0,48.0,20.0,13.0
2020-10-16,36011,Cayuga,330235,508.0,483.0,54.0,18.0,133.0,51.0,133.0,51.0,5.0,5.0
2020-10-16,36013,Chautauqua,330239,1198.0,903.0,119.0,118.0,105.0,67.0,105.0,61.0,8.0,8.0
2020-10-16,36015,Chemung,330090,1155.0,813.0,147.0,147.0,140.0,105.0,140.0,105.0,29.0,29.0
2020-10-16,36017,Chenango,330033,128.0,47.0,12.0,12.0,49.0,15.0,49.0,15.0,11.0,11.0
2020-10-16,36019,Clinton,330250,944.0,950.0,25.0,23.0,62.0,56.0,62.0,56.0,4.0,4.0
2020-10-16,36021,Columbia,330094,531.0,531.0,57.0,56.0,60.0,23.0,60.0,22.0,43.0,7.0
2020-10-16,36023,Cortland,330175,462.0,247.0,4.0,4.0,72.0,33.0,72.0,33.0,0.0,0.0
2020-10-16,36025,Delaware,331304,387.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36027,Dutchess,330023,3136.0,2545.0,151.0,56.0,330.0,222.0,224.0,165.0,15.0,4.0
2020-10-16,36029,Erie,330219,13792.0,12202.0,366.0,307.0,4006.0,1511.0,2659.0,972.0,93.0,78.0
2020-10-16,36031,Essex,331302,175.0,93.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36033,Franklin,330084,1057.0,352.0,0.0,0.0,103.0,29.0,103.0,29.0,0.0,0.0
2020-10-16,36035,Fulton,330276,217.0,150.0,15.0,0.0,56.0,27.0,56.0,27.0,5.0,0.0
2020-10-16,36037,Genesee,330073,574.0,210.0,0.0,0.0,91.0,20.0,91.0,20.0,0.0,0.0
2020-10-16,36039,Greene,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36041,Hamilton,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36043,Herkimer,331311,0.0,119.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36045,Jefferson,331309,1031.0,864.0,6.0,6.0,60.0,44.0,60.0,42.0,0.0,0.0
2020-10-16,36047,Kings,330397,28877.0,19113.0,1373.0,725.0,3247.0,2281.0,2359.0,1679.0,220.0,144.0
2020-10-16,36049,Lewis,331317,350.0,121.0,5.0,5.0,42.0,16.0,42.0,16.0,0.0,0.0
2020-10-16,36051,Livingston,330238,216.0,163.0,9.0,7.0,56.0,15.0,56.0,15.0,0.0,0.0
2020-10-16,36053,Madison,330115,360.0,222.0,0.0,0.0,70.0,33.0,60.0,31.0,0.0,0.0
2020-10-16,36055,Monroe,330285,16389.0,13036.0,200.0,176.0,3170.0,1395.0,3030.0,1238.0,50.0,46.0
2020-10-16,36057,Montgomery,330047,819.0,363.0,20.0,0.0,84.0,33.0,77.0,33.0,0.0,0.0
2020-10-16,36059,Nassau,330027,18408.0,14936.0,646.0,419.0,2842.0,1774.0,2357.0,1444.0,169.0,124.0
2020-10-16,36063,Niagara,330163,1967.0,1193.0,22.0,0.0,203.0,124.0,203.0,124.0,0.0,0.0
2020-10-16,36065,Oneida,330245,0.0,315.0,107.0,39.0,70.0,34.0,0.0,0.0,23.0,8.0
2020-10-16,36067,Onondaga,330140,9786.0,7702.0,156.0,135.0,1764.0,1174.0,1519.0,1033.0,47.0,42.0
2020-10-16,36069,Ontario,330074,1925.0,1041.0,30.0,28.0,245.0,115.0,245.0,115.0,6.0,6.0
2020-10-16,36071,Orange,330135,4417.0,3327.0,237.0,152.0,1029.0,361.0,889.0,298.0,14.0,6.0
2020-10-16,36073,Orleans,331319,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36075,Oswego,330218,861.0,415.0,15.0,15.0,119.0,42.0,119.0,42.0,0.0,0.0
2020-10-16,36077,Otsego,330085,979.0,1181.0,16.0,7.0,210.0,188.0,120.0,188.0,7.0,7.0
2020-10-16,36079,Putnam,330273,798.0,460.0,45.0,30.0,70.0,27.0,70.0,27.0,10.0,9.0
2020-10-16,36081,Queens,330193,19948.0,18800.0,971.0,588.0,4709.0,2127.0,3459.0,1414.0,249.0,150.0
2020-10-16,36083,Rensselaer,330180,1219.0,1129.0,56.0,44.0,147.0,103.0,147.0,103.0,0.0,0.0
2020-10-16,36085,Richmond,330160,5326.0,5241.0,395.0,197.0,896.0,567.0,569.0,344.0,58.0,46.0
2020-10-16,36087,Rockland,330158,3409.0,2384.0,143.0,135.0,577.0,220.0,577.0,220.0,19.0,19.0
2020-10-16,36091,Saratoga,330222,915.0,740.0,13.0,13.0,155.0,108.0,155.0,108.0,6.0,0.0
2020-10-16,36093,Schenectady,330153,2854.0,2004.0,106.0,44.0,308.0,168.0,308.0,168.0,27.0,8.0
2020-10-16,36095,Schoharie,331320,217.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36097,Schuyler,331313,182.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36099,Seneca,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36101,Steuben,330277,477.0,465.0,83.0,80.0,56.0,42.0,32.0,42.0,16.0,16.0
2020-10-16,36103,Suffolk,330107,15198.0,13595.0,507.0,226.0,2785.0,1921.0,2236.0,1629.0,53.0,26.0
2020-10-16,36105,Sullivan,330386,609.0,409.0,26.0,16.0,133.0,47.0,133.0,47.0,10.0,0.0
2020-10-16,36107,Tioga,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36109,Tompkins,330307,1050.0,761.0,45.0,43.0,112.0,72.0,112.0,72.0,10.0,8.0
2020-10-16,36111,Ulster,330004,995.0,625.0,65.0,31.0,91.0,38.0,91.0,38.0,12.0,6.0
2020-10-16,36113,Warren,330191,1442.0,1144.0,8.0,5.0,154.0,87.0,154.0,87.0,0.0,0.0
2020-10-16,36115,Washington,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36117,Wayne,330030,784.0,357.0,16.0,16.0,98.0,43.0,98.0,43.0,0.0,0.0
2020-10-16,36119,Westchester,330208,9905.0,10616.0,793.0,306.0,2656.0,1353.0,1489.0,599.0,126.0,45.0
2020-10-16,36121,Wyoming,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36123,Yates,331314,126.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36061,New York,330204,58774.0,56014.0,3411.0,1472.0,11107.0,8779.0,7987.0,6373.0,496.0,310.0
2020-10-16,99999,New York City,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,36089,St. Lawrence,331307,1518.0,840.0,0.0,0.0,127.0,52.0,127.0,52.0,0.0,0.0
2020-10-16,90036,Unassigned,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36001,Albany,330013,3290.0,6755.0,499.0,278.0,1148.0,910.0,505.0,429.0,89.0,47.0
2020-10-23,36003,Allegany,330096,511.0,179.0,49.0,48.0,44.0,23.0,44.0,23.0,7.0,7.0
2020-10-23,36005,Bronx,330385,26388.0,16819.0,612.0,495.0,3825.0,2274.0,2911.0,1476.0,120.0,89.0
2020-10-23,36007,Broome,330394,4419.0,2658.0,439.0,397.0,486.0,329.0,486.0,329.0,111.0,103.0
2020-10-23,36009,Cattaraugus,330103,1130.0,653.0,102.0,88.0,96.0,63.0,96.0,63.0,25.0,22.0
2020-10-23,36011,Cayuga,330235,889.0,461.0,11.0,11.0,133.0,50.0,133.0,50.0,0.0,0.0
2020-10-23,36013,Chautauqua,330166,1202.0,949.0,145.0,137.0,112.0,80.0,112.0,80.0,14.0,14.0
2020-10-23,36015,Chemung,330090,1155.0,888.0,199.0,199.0,140.0,99.0,140.0,99.0,30.0,30.0
2020-10-23,36017,Chenango,330033,160.0,66.0,9.0,9.0,35.0,12.0,35.0,12.0,5.0,5.0
2020-10-23,36019,Clinton,330250,970.0,1008.0,20.0,17.0,67.0,64.0,67.0,64.0,0.0,0.0
2020-10-23,36021,Columbia,330094,499.0,466.0,99.0,98.0,50.0,22.0,50.0,22.0,61.0,11.0
2020-10-23,36023,Cortland,330175,462.0,247.0,4.0,4.0,72.0,25.0,72.0,25.0,0.0,0.0
2020-10-23,36025,Delaware,331312,303.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36027,Dutchess,330049,3136.0,2708.0,198.0,65.0,329.0,247.0,224.0,179.0,32.0,9.0
2020-10-23,36029,Erie,330354,14489.0,11716.0,363.0,278.0,4139.0,1503.0,2980.0,1043.0,124.0,99.0
2020-10-23,36031,Essex,331302,175.0,86.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36033,Franklin,330084,1057.0,388.0,0.0,0.0,91.0,44.0,91.0,44.0,0.0,0.0
2020-10-23,36035,Fulton,330276,217.0,153.0,20.0,4.0,56.0,26.0,56.0,26.0,6.0,4.0
2020-10-23,36037,Genesee,330073,492.0,254.0,8.0,8.0,78.0,18.0,78.0,18.0,6.0,6.0
2020-10-23,36039,Greene,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36041,Hamilton,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36043,Herkimer,331311,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36045,Jefferson,331309,884.0,639.0,5.0,5.0,58.0,26.0,58.0,26.0,0.0,0.0
2020-10-23,36047,Kings,330233,31001.0,19936.0,1373.0,765.0,3511.0,2350.0,2453.0,1735.0,278.0,210.0
2020-10-23,36049,Lewis,331317,175.0,104.0,0.0,0.0,42.0,6.0,42.0,6.0,0.0,0.0
2020-10-23,36051,Livingston,330238,252.0,193.0,15.0,14.0,56.0,25.0,56.0,25.0,4.0,0.0
2020-10-23,36053,Madison,331316,427.0,259.0,0.0,0.0,70.0,38.0,70.0,38.0,0.0,0.0
2020-10-23,36055,Monroe,330125,15879.0,12358.0,245.0,222.0,3170.0,1300.0,3030.0,1152.0,67.0,64.0
2020-10-23,36057,Montgomery,330047,819.0,381.0,25.0,0.0,84.0,43.0,77.0,43.0,5.0,0.0
2020-10-23,36059,Nassau,330181,17259.0,13531.0,499.0,336.0,2579.0,1607.0,2140.0,1327.0,120.0,106.0
2020-10-23,36063,Niagara,330188,1967.0,1054.0,14.0,4.0,203.0,78.0,203.0,78.0,0.0,0.0
2020-10-23,36065,Oneida,330044,3472.0,2027.0,140.0,93.0,568.0,236.0,528.0,211.0,32.0,24.0
2020-10-23,36067,Onondaga,330140,9786.0,7759.0,225.0,209.0,1764.0,1224.0,1519.0,1019.0,45.0,38.0
2020-10-23,36069,Ontario,330058,1868.0,1055.0,32.0,28.0,236.0,118.0,236.0,118.0,5.0,0.0
2020-10-23,36071,Orange,330264,4019.0,2868.0,288.0,212.0,917.0,321.0,797.0,281.0,33.0,27.0
2020-10-23,36073,Orleans,331319,156.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36075,Oswego,330218,861.0,431.0,9.0,9.0,119.0,42.0,119.0,42.0,0.0,0.0
2020-10-23,36077,Otsego,330085,1435.0,1228.0,9.0,5.0,210.0,185.0,210.0,185.0,0.0,0.0
2020-10-23,36079,Putnam,330273,798.0,472.0,36.0,21.0,70.0,41.0,70.0,41.0,13.0,11.0
2020-10-23,36081,Queens,330195,21392.0,17367.0,989.0,584.0,4474.0,1960.0,3538.0,1272.0,218.0,117.0
2020-10-23,36083,Rensselaer,330180,1218.0,1146.0,67.0,49.0,147.0,91.0,147.0,91.0,0.0,0.0
2020-10-23,36085,Richmond,330028,5345.0,4539.0,380.0,208.0,1057.0,621.0,848.0,437.0,76.0,65.0
2020-10-23,36087,Rockland,330405,3255.0,2219.0,173.0,162.0,517.0,188.0,517.0,188.0,23.0,23.0
2020-10-23,36091,Saratoga,330222,915.0,792.0,7.0,7.0,155.0,125.0,155.0,125.0,5.0,0.0
2020-10-23,36093,Schenectady,330153,2779.0,2052.0,81.0,47.0,308.0,160.0,308.0,160.0,16.0,13.0
2020-10-23,36095,Schoharie,331320,217.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36097,Schuyler,331313,182.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36099,Seneca,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36101,Steuben,330277,756.0,549.0,79.0,72.0,56.0,34.0,56.0,34.0,0.0,0.0
2020-10-23,36103,Suffolk,330045,16877.0,14256.0,443.0,239.0,2705.0,1834.0,2319.0,1602.0,30.0,25.0
2020-10-23,36105,Sullivan,330386,522.0,339.0,16.0,10.0,114.0,22.0,114.0,22.0,10.0,0.0
2020-10-23,36107,Tioga,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36109,Tompkins,330307,900.0,571.0,74.0,40.0,96.0,55.0,96.0,55.0,11.0,9.0
2020-10-23,36111,Ulster,330004,1071.0,602.0,66.0,30.0,91.0,37.0,91.0,37.0,7.0,7.0
2020-10-23,36113,Warren,330191,1442.0,1121.0,0.0,0.0,154.0,85.0,154.0,85.0,0.0,0.0
2020-10-23,36115,Washington,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36117,Wayne,330030,672.0,352.0,45.0,45.0,84.0,48.0,84.0,48.0,0.0,0.0
2020-10-23,36119,Westchester,330267,14534.0,11022.0,726.0,286.0,2371.0,1289.0,1730.0,938.0,209.0,60.0
2020-10-23,36121,Wyoming,330008,45.0,28.0,6.0,6.0,7.0,0.0,7.0,0.0,0.0,0.0
2020-10-23,36123,Yates,331314,126.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36061,New York,330154,58467.0,55499.0,3332.0,1486.0,10997.0,8668.0,7891.0,6311.0,503.0,289.0
2020-10-23,99999,New York City,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,36089,St. Lawrence,330211,1663.0,891.0,11.0,11.0,134.0,66.0,134.0,66.0,0.0,0.0
2020-10-23,90036,Unassigned,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36001,Albany,330057,7010.0,6637.0,496.0,334.0,1159.0,947.0,880.0,837.0,74.0,63.0
2020-10-30,36003,Allegany,331301,511.0,269.0,72.0,69.0,30.0,30.0,30.0,30.0,5.0,5.0
2020-10-30,36005,Bronx,330385,26072.0,17824.0,701.0,591.0,4139.0,2433.0,3059.0,1609.0,170.0,142.0
2020-10-30,36007,Broome,330394,4043.0,2426.0,413.0,399.0,426.0,282.0,426.0,282.0,77.0,77.0
2020-10-30,36009,Cattaraugus,330103,1582.0,898.0,120.0,104.0,133.0,68.0,133.0,68.0,20.0,19.0
2020-10-30,36011,Cayuga,330235,762.0,438.0,35.0,35.0,114.0,46.0,114.0,46.0,7.0,7.0
2020-10-30,36013,Chautauqua,330229,1197.0,1010.0,161.0,159.0,112.0,67.0,112.0,67.0,14.0,13.0
2020-10-30,36015,Chemung,330090,1155.0,865.0,256.0,256.0,140.0,108.0,140.0,108.0,34.0,34.0
2020-10-30,36017,Chenango,330033,192.0,55.0,10.0,8.0,42.0,17.0,42.0,17.0,9.0,7.0
2020-10-30,36019,Clinton,330250,972.0,995.0,15.0,15.0,62.0,56.0,62.0,56.0,5.0,5.0
2020-10-30,36021,Columbia,330094,387.0,271.0,67.0,67.0,30.0,17.0,30.0,17.0,6.0,6.0
2020-10-30,36023,Cortland,330175,462.0,207.0,4.0,4.0,72.0,22.0,72.0,22.0,0.0,0.0
2020-10-30,36025,Delaware,331304,384.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36027,Dutchess,330049,3136.0,2566.0,155.0,53.0,329.0,223.0,224.0,165.0,14.0,0.0
2020-10-30,36029,Erie,3ee47674-d986-48d8-83e5-58a306cae975,13765.0,11084.0,376.0,279.0,3915.0,1448.0,3089.0,967.0,118.0,97.0
2020-10-30,36031,Essex,331302,175.0,94.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36033,Franklin,330084,1057.0,331.0,20.0,16.0,91.0,23.0,91.0,23.0,11.0,11.0
2020-10-30,36035,Fulton,330276,217.0,135.0,23.0,0.0,56.0,26.0,56.0,26.0,11.0,0.0
2020-10-30,36037,Genesee,330073,574.0,269.0,22.0,22.0,91.0,23.0,91.0,23.0,0.0,0.0
2020-10-30,36039,Greene,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36041,Hamilton,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36043,Herkimer,331311,161.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36045,Jefferson,330157,1045.0,730.0,4.0,0.0,66.0,24.0,66.0,24.0,0.0,0.0
2020-10-30,36047,Kings,330201,30137.0,19184.0,1426.0,783.0,3497.0,2461.0,2450.0,1829.0,224.0,148.0
2020-10-30,36049,Lewis,331317,175.0,61.0,4.0,4.0,42.0,8.0,42.0,8.0,0.0,0.0
2020-10-30,36051,Livingston,330238,252.0,184.0,8.0,0.0,56.0,26.0,56.0,26.0,0.0,0.0
2020-10-30,36053,Madison,331316,427.0,307.0,6.0,6.0,70.0,26.0,70.0,26.0,6.0,6.0
2020-10-30,36055,Monroe,330285,16919.0,12940.0,468.0,427.0,3437.0,1300.0,3297.0,1173.0,125.0,125.0
2020-10-30,36057,Montgomery,330047,585.0,298.0,13.0,0.0,60.0,33.0,55.0,33.0,5.0,0.0
2020-10-30,36059,Nassau,330198,18549.0,14185.0,697.0,450.0,2792.0,1646.0,2319.0,1371.0,143.0,133.0
2020-10-30,36063,Niagara,330163,1967.0,1168.0,15.0,5.0,203.0,88.0,203.0,88.0,0.0,0.0
2020-10-30,36065,Oneida,330245,4254.0,2486.0,153.0,133.0,651.0,278.0,651.0,278.0,41.0,41.0
2020-10-30,36067,Onondaga,330140,9786.0,7847.0,277.0,266.0,1764.0,1097.0,1519.0,992.0,67.0,59.0
2020-10-30,36069,Ontario,330058,1925.0,1059.0,68.0,58.0,245.0,118.0,245.0,117.0,19.0,19.0
2020-10-30,36071,Orange,330205,4417.0,3189.0,332.0,259.0,1029.0,349.0,889.0,300.0,53.0,43.0
2020-10-30,36073,Orleans,331319,364.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36075,Oswego,330218,492.0,228.0,4.0,4.0,68.0,12.0,68.0,12.0,0.0,0.0
2020-10-30,36077,Otsego,330085,1283.0,1161.0,12.0,10.0,180.0,167.0,180.0,167.0,0.0,0.0
2020-10-30,36079,Putnam,330273,798.0,487.0,34.0,22.0,70.0,38.0,70.0,38.0,10.0,9.0
2020-10-30,36081,Queens,330231,26133.0,18280.0,1000.0,700.0,4654.0,2142.0,3815.0,1369.0,230.0,138.0
2020-10-30,36083,Rensselaer,330180,1218.0,1080.0,90.0,70.0,136.0,82.0,136.0,82.0,13.0,9.0
2020-10-30,36085,Richmond,330160,5943.0,4978.0,434.0,250.0,1148.0,680.0,924.0,477.0,65.0,59.0
2020-10-30,36087,Rockland,330405,3556.0,2552.0,175.0,165.0,637.0,231.0,637.0,231.0,29.0,29.0
2020-10-30,36091,Saratoga,330222,915.0,793.0,7.0,7.0,155.0,121.0,155.0,121.0,4.0,0.0
2020-10-30,36093,Schenectady,330153,2779.0,2007.0,82.0,57.0,308.0,237.0,308.0,237.0,11.0,8.0
2020-10-30,36095,Schoharie,331320,217.0,93.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36097,Schuyler,331313,182.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36099,Seneca,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36101,Steuben,330277,676.0,474.0,85.0,79.0,48.0,39.0,48.0,39.0,12.0,12.0
2020-10-30,36103,Suffolk,330045,17534.0,14355.0,636.0,318.0,2862.0,1941.0,2456.0,1710.0,45.0,25.0
2020-10-30,36105,Sullivan,331303,759.0,441.0,10.0,4.0,133.0,24.0,133.0,24.0,0.0,0.0
2020-10-30,36107,Tioga,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36109,Tompkins,330307,1050.0,665.0,56.0,38.0,112.0,57.0,112.0,57.0,0.0,0.0
2020-10-30,36111,Ulster,331310,957.0,543.0,49.0,38.0,91.0,40.0,91.0,40.0,7.0,5.0
2020-10-30,36113,Warren,330191,1442.0,1016.0,8.0,6.0,154.0,56.0,154.0,56.0,0.0,0.0
2020-10-30,36115,Washington,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36117,Wayne,330030,784.0,385.0,76.0,76.0,98.0,51.0,98.0,51.0,15.0,15.0
2020-10-30,36119,Westchester,330006,15026.0,11135.0,845.0,331.0,2421.0,1415.0,1770.0,986.0,169.0,66.0
2020-10-30,36121,Wyoming,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36123,Yates,331314,126.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36061,New York,332008,58356.0,55047.0,3107.0,1444.0,10923.0,8544.0,7805.0,6233.0,490.0,343.0
2020-10-30,99999,New York City,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36089,St. Lawrence,330223,1769.0,852.0,39.0,39.0,134.0,69.0,134.0,69.0,4.0,4.0
2020-10-30,90036,Unassigned,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36001,Albany,330013,6526.0,6209.0,557.0,430.0,1057.0,771.0,716.0,659.0,85.0,71.0
2020-11-06,36003,Allegany,330096,495.0,269.0,128.0,99.0,36.0,31.0,36.0,31.0,8.0,6.0
2020-11-06,36005,Bronx,330385,26000.0,18335.0,853.0,733.0,4146.0,2405.0,3054.0,1587.0,180.0,163.0
2020-11-06,36007,Broome,330394,4043.0,2414.0,429.0,379.0,426.0,274.0,426.0,274.0,77.0,77.0
2020-11-06,36009,Cattaraugus,330103,1582.0,775.0,102.0,63.0,133.0,65.0,133.0,65.0,20.0,16.0
2020-11-06,36011,Cayuga,330235,889.0,512.0,40.0,40.0,133.0,58.0,133.0,58.0,9.0,9.0
2020-11-06,36013,Chautauqua,330239,1197.0,990.0,109.0,109.0,113.0,68.0,113.0,68.0,5.0,5.0
2020-11-06,36015,Chemung,330090,1155.0,925.0,257.0,257.0,140.0,127.0,140.0,127.0,31.0,31.0
2020-11-06,36017,Chenango,330033,192.0,68.0,0.0,0.0,42.0,20.0,42.0,20.0,0.0,0.0
2020-11-06,36019,Clinton,330250,987.0,1032.0,22.0,20.0,58.0,55.0,58.0,55.0,6.0,6.0
2020-11-06,36021,Columbia,330094,645.0,448.0,131.0,131.0,50.0,27.0,50.0,27.0,13.0,13.0
2020-11-06,36023,Cortland,330175,539.0,261.0,14.0,11.0,84.0,37.0,84.0,37.0,0.0,0.0
2020-11-06,36025,Delaware,331312,388.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36027,Dutchess,330049,3136.0,2633.0,247.0,98.0,329.0,274.0,224.0,183.0,25.0,15.0
2020-11-06,36029,Erie,330102,15230.0,12563.0,719.0,541.0,4080.0,1477.0,3372.0,1134.0,160.0,129.0
2020-11-06,36031,Essex,331302,175.0,120.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36033,Franklin,330079,1057.0,368.0,64.0,45.0,91.0,35.0,91.0,35.0,20.0,19.0
2020-11-06,36035,Fulton,330276,217.0,177.0,30.0,4.0,56.0,32.0,56.0,32.0,11.0,4.0
2020-11-06,36037,Genesee,330073,574.0,313.0,40.0,40.0,91.0,29.0,91.0,29.0,0.0,0.0
2020-11-06,36039,Greene,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36041,Hamilton,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36043,Herkimer,331311,180.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36045,Jefferson,331318,1024.0,847.0,16.0,0.0,64.0,27.0,64.0,27.0,6.0,0.0
