date,fips,county,hospital_pk,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-12-25,36089,St. Lawrence,330197,609.0,271.0,96.0,96.0,76.0,58.0,76.0,58.0,20.0,20.0
2020-12-25,36089,St. Lawrence,331307,182.0,75.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36089,St. Lawrence,331315,217.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36091,Saratoga,330222,1281.0,1085.0,174.0,174.0,217.0,95.0,217.0,95.0,46.0,46.0
2020-12-25,36093,Schenectady,330153,2212.0,1401.0,483.0,471.0,322.0,180.0,322.0,180.0,71.0,71.0
2020-12-25,36093,Schenectady,330406,749.0,499.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36095,Schoharie,331320,141.0,80.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36097,Schuyler,331313,112.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36101,Steuben,330144,84.0,84.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36101,Steuben,330151,133.0,109.0,54.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36101,Steuben,330277,665.0,395.0,155.0,155.0,56.0,49.0,56.0,49.0,23.0,23.0
2020-12-25,36103,Suffolk,330286,3227.0,2593.0,892.0,888.0,560.0,468.0,420.0,359.0,122.0,122.0
2020-12-25,36103,Suffolk,330401,1736.0,1251.0,448.0,448.0,161.0,143.0,161.0,143.0,71.0,71.0
2020-12-25,36103,Suffolk,330141,1723.0,1362.0,515.0,365.0,238.0,222.0,238.0,222.0,90.0,57.0
2020-12-25,36103,Suffolk,330045,1961.0,1805.0,526.0,473.0,357.0,241.0,294.0,241.0,65.0,65.0
2020-12-25,36103,Suffolk,330246,1400.0,1239.0,230.0,218.0,238.0,106.0,182.0,106.0,53.0,53.0
2020-12-25,36103,Suffolk,330107,1178.0,886.0,337.0,337.0,168.0,69.0,168.0,69.0,22.0,22.0
2020-12-25,36103,Suffolk,330393,4627.0,3777.0,1031.0,993.0,1162.0,750.0,770.0,538.0,145.0,145.0
2020-12-25,36103,Suffolk,330043,1736.0,2081.0,627.0,528.0,428.0,235.0,351.0,173.0,81.0,81.0
2020-12-25,36103,Suffolk,330185,1603.0,978.0,503.0,371.0,294.0,111.0,294.0,111.0,76.0,61.0
2020-12-25,36105,Sullivan,331303,105.0,38.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36105,Sullivan,330386,609.0,514.0,153.0,147.0,133.0,51.0,133.0,51.0,35.0,31.0
2020-12-25,36109,Tompkins,330307,1008.0,761.0,224.0,208.0,112.0,98.0,112.0,95.0,51.0,41.0
2020-12-25,36111,Ulster,330004,1008.0,537.0,173.0,107.0,91.0,48.0,91.0,48.0,31.0,26.0
2020-12-25,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36111,Ulster,331310,217.0,123.0,47.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36113,Warren,330191,1118.0,1012.0,286.0,166.0,94.0,90.0,94.0,90.0,14.0,11.0
2020-12-25,36117,Wayne,330030,1043.0,393.0,112.0,112.0,63.0,49.0,63.0,49.0,19.0,19.0
2020-12-25,36119,Westchester,330261,1281.0,746.0,393.0,359.0,84.0,60.0,84.0,60.0,46.0,46.0
2020-12-25,36119,Westchester,330208,2597.0,1360.0,465.0,307.0,364.0,112.0,364.0,100.0,47.0,41.0
2020-12-25,36119,Westchester,333301,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36119,Westchester,330304,2324.0,1816.0,589.0,538.0,196.0,109.0,196.0,109.0,59.0,57.0
2020-12-25,36119,Westchester,330184,770.0,599.0,213.0,182.0,84.0,33.0,84.0,33.0,10.0,9.0
2020-12-25,36119,Westchester,330162,1344.0,646.0,246.0,214.0,217.0,42.0,147.0,42.0,32.0,27.0
2020-12-25,36119,Westchester,330267,1022.0,913.0,310.0,310.0,112.0,80.0,84.0,59.0,23.0,23.0
2020-12-25,36119,Westchester,330086,420.0,196.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0
2020-12-25,36119,Westchester,330234,5117.0,4680.0,595.0,506.0,1281.0,963.0,728.0,562.0,107.0,93.0
2020-12-25,36119,Westchester,330006,987.0,715.0,103.0,103.0,63.0,44.0,63.0,44.0,22.0,22.0
2020-12-25,36121,Wyoming,330008,448.0,296.0,107.0,107.0,49.0,29.0,49.0,29.0,26.0,26.0
2020-12-25,36123,Yates,331314,126.0,83.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36001,Albany,330013,4564.0,3763.0,1080.0,973.0,860.0,682.0,727.0,597.0,216.0,205.0
2021-01-01,36001,Albany,330057,3290.0,2461.0,862.0,858.0,314.0,294.0,205.0,191.0,97.0,97.0
2021-01-01,36003,Allegany,330096,343.0,208.0,86.0,72.0,42.0,30.0,42.0,30.0,15.0,12.0
2021-01-01,36003,Allegany,331301,175.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36005,Bronx,332006,1575.0,1160.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36005,Bronx,330385,2800.0,807.0,187.0,181.0,378.0,135.0,266.0,119.0,71.0,71.0
2021-01-01,36005,Bronx,330127,2674.0,2166.0,288.0,265.0,679.0,517.0,476.0,399.0,94.0,84.0
2021-01-01,36005,Bronx,330080,2990.0,1425.0,230.0,218.0,469.0,273.0,259.0,184.0,56.0,53.0
2021-01-01,36005,Bronx,330399,2037.0,1587.0,260.0,252.0,392.0,252.0,308.0,229.0,58.0,53.0
2021-01-01,36005,Bronx,330009,2583.0,2302.0,571.0,475.0,539.0,326.0,259.0,249.0,92.0,71.0
2021-01-01,36005,Bronx,330059,9604.0,8454.0,1808.0,1808.0,1505.0,1401.0,924.0,787.0,321.0,321.0
2021-01-01,36007,Broome,330394,3059.0,1976.0,516.0,516.0,420.0,239.0,420.0,239.0,58.0,58.0
2021-01-01,36007,Broome,330011,2163.0,1117.0,328.0,293.0,126.0,52.0,126.0,52.0,30.0,28.0
2021-01-01,36009,Cattaraugus,330103,1568.0,1008.0,324.0,300.0,133.0,103.0,133.0,103.0,57.0,51.0
2021-01-01,36011,Cayuga,330235,735.0,662.0,279.0,279.0,133.0,48.0,133.0,48.0,26.0,26.0
2021-01-01,36013,Chautauqua,330229,268.0,191.0,89.0,82.0,38.0,34.0,38.0,34.0,23.0,21.0
2021-01-01,36013,Chautauqua,330166,28.0,18.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36013,Chautauqua,330239,707.0,916.0,233.0,233.0,105.0,34.0,105.0,34.0,18.0,18.0
2021-01-01,36015,Chemung,330090,1218.0,834.0,176.0,176.0,140.0,118.0,140.0,118.0,36.0,36.0
2021-01-01,36017,Chenango,330033,196.0,91.0,32.0,32.0,21.0,19.0,21.0,19.0,14.0,14.0
2021-01-01,36019,Clinton,330250,962.0,911.0,142.0,130.0,69.0,62.0,69.0,62.0,22.0,21.0
2021-01-01,36021,Columbia,330094,700.0,556.0,220.0,220.0,42.0,39.0,42.0,39.0,8.0,8.0
2021-01-01,36023,Cortland,330175,399.0,345.0,139.0,139.0,84.0,43.0,84.0,43.0,20.0,19.0
2021-01-01,36025,Delaware,331304,28.0,28.0,5.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36025,Delaware,331312,237.0,77.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36025,Delaware,331305,140.0,62.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36027,Dutchess,330023,2618.0,2134.0,955.0,718.0,484.0,335.0,379.0,283.0,203.0,181.0
2021-01-01,36027,Dutchess,330049,735.0,441.0,121.0,93.0,49.0,36.0,49.0,36.0,18.0,15.0
2021-01-01,36029,Erie,330279,2107.0,1673.0,255.0,255.0,280.0,207.0,280.0,207.0,62.0,62.0
2021-01-01,36029,Erie,330102,840.0,583.0,172.0,172.0,84.0,59.0,84.0,59.0,30.0,30.0
2021-01-01,36029,Erie,330354,994.0,819.0,88.0,88.0,98.0,67.0,98.0,67.0,24.0,24.0
2021-01-01,36029,Erie,330078,1330.0,1144.0,660.0,660.0,252.0,128.0,252.0,128.0,102.0,102.0
2021-01-01,36029,Erie,330005,6328.0,4787.0,1234.0,1186.0,1505.0,979.0,1505.0,979.0,243.0,241.0
2021-01-01,36029,Erie,330219,4536.0,3197.0,474.0,474.0,441.0,277.0,441.0,277.0,44.0,44.0
2021-01-01,36029,Erie,330111,182.0,95.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36031,Essex,331302,199.0,105.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36033,Franklin,330079,567.0,232.0,11.0,11.0,56.0,24.0,56.0,24.0,0.0,0.0
2021-01-01,36033,Franklin,330084,266.0,144.0,22.0,22.0,35.0,16.0,35.0,16.0,10.0,10.0
2021-01-01,36035,Fulton,330276,266.0,240.0,85.0,84.0,56.0,48.0,56.0,48.0,19.0,19.0
2021-01-01,36037,Genesee,330073,917.0,433.0,289.0,289.0,84.0,59.0,84.0,59.0,36.0,36.0
2021-01-01,36043,Herkimer,331311,210.0,144.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36045,Jefferson,330157,1100.0,764.0,139.0,0.0,80.0,61.0,80.0,61.0,35.0,0.0
2021-01-01,36045,Jefferson,331309,140.0,71.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36045,Jefferson,331318,224.0,105.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36047,Kings,330056,1386.0,1067.0,183.0,166.0,168.0,97.0,126.0,75.0,18.0,17.0
2021-01-01,36047,Kings,330201,1792.0,1123.0,328.0,175.0,140.0,109.0,140.0,109.0,36.0,7.0
2021-01-01,36047,Kings,330350,1512.0,1025.0,201.0,199.0,420.0,147.0,146.0,91.0,15.0,15.0
2021-01-01,36047,Kings,330236,4533.0,3456.0,848.0,843.0,490.0,384.0,286.0,273.0,166.0,166.0
2021-01-01,36047,Kings,330196,2113.0,1475.0,546.0,484.0,325.0,258.0,279.0,246.0,108.0,97.0
2021-01-01,36047,Kings,330221,1421.0,978.0,284.0,212.0,128.0,98.0,128.0,98.0,37.0,37.0
2021-01-01,36047,Kings,330194,6013.0,3839.0,966.0,966.0,560.0,419.0,483.0,366.0,120.0,120.0
2021-01-01,36047,Kings,330202,3920.0,2600.0,312.0,309.0,378.0,304.0,350.0,221.0,73.0,73.0
2021-01-01,36047,Kings,330019,1323.0,845.0,407.0,405.0,135.0,115.0,135.0,115.0,83.0,83.0
2021-01-01,36047,Kings,330397,1591.0,1114.0,326.0,149.0,125.0,72.0,125.0,72.0,38.0,22.0
2021-01-01,36047,Kings,330396,1329.0,1246.0,257.0,255.0,196.0,145.0,151.0,128.0,58.0,57.0
2021-01-01,36047,Kings,330233,1903.0,1721.0,233.0,215.0,342.0,276.0,273.0,246.0,22.0,19.0
2021-01-01,36049,Lewis,331317,175.0,158.0,76.0,76.0,42.0,19.0,42.0,14.0,8.0,8.0
2021-01-01,36051,Livingston,330238,315.0,224.0,100.0,79.0,56.0,51.0,56.0,51.0,22.0,14.0
2021-01-01,36053,Madison,330115,308.0,217.0,73.0,73.0,42.0,40.0,42.0,40.0,21.0,21.0
2021-01-01,36053,Madison,331316,217.0,105.0,37.0,36.0,28.0,19.0,28.0,19.0,11.0,11.0
2021-01-01,36055,Monroe,330125,5348.0,3867.0,1529.0,1529.0,644.0,477.0,644.0,477.0,215.0,215.0
2021-01-01,36055,Monroe,330403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36055,Monroe,330285,7378.0,6311.0,1281.0,1238.0,1127.0,945.0,931.0,770.0,354.0,353.0
2021-01-01,36055,Monroe,330164,2807.0,2151.0,568.0,568.0,140.0,107.0,140.0,107.0,72.0,72.0
2021-01-01,36055,Monroe,330226,3311.0,2261.0,970.0,970.0,357.0,193.0,357.0,193.0,74.0,74.0
2021-01-01,36057,Montgomery,330047,736.0,480.0,184.0,184.0,80.0,53.0,74.0,53.0,52.0,52.0
2021-01-01,36059,Nassau,330027,2926.0,2302.0,330.0,327.0,588.0,451.0,448.0,424.0,65.0,65.0
2021-01-01,36059,Nassau,330182,3143.0,1956.0,463.0,462.0,560.0,323.0,560.0,323.0,132.0,132.0
2021-01-01,36059,Nassau,330331,1246.0,1069.0,674.0,631.0,140.0,85.0,140.0,85.0,54.0,52.0
2021-01-01,36059,Nassau,330106,6769.0,5248.0,1138.0,1033.0,1204.0,453.0,861.0,311.0,171.0,168.0
2021-01-01,36059,Nassau,330332,1085.0,774.0,323.0,323.0,84.0,64.0,84.0,64.0,25.0,25.0
2021-01-01,36059,Nassau,330181,1113.0,864.0,232.0,203.0,126.0,50.0,126.0,50.0,32.0,31.0
2021-01-01,36059,Nassau,330198,3070.0,2344.0,705.0,667.0,186.0,176.0,186.0,176.0,53.0,53.0
2021-01-01,36059,Nassau,330259,1820.0,1295.0,304.0,289.0,259.0,114.0,203.0,81.0,31.0,30.0
2021-01-01,36061,New York,330204,4326.0,4010.0,333.0,315.0,742.0,548.0,553.0,432.0,113.0,105.0
2021-01-01,36061,New York,330169,2954.0,2300.0,1073.0,960.0,419.0,295.0,419.0,295.0,114.0,108.0
2021-01-01,36061,New York,330101,18959.0,15786.0,3233.0,2608.0,3530.0,2992.0,2019.0,1823.0,713.0,637.0
2021-01-01,36061,New York,330270,1204.0,469.0,0.0,0.0,28.0,5.0,28.0,5.0,0.0,0.0
2021-01-01,36061,New York,330046,4670.0,4155.0,1071.0,837.0,482.0,442.0,482.0,442.0,139.0,110.0
2021-01-01,36061,New York,330024,9345.0,6364.0,1466.0,1079.0,1798.0,849.0,1651.0,749.0,210.0,179.0
2021-01-01,36061,New York,330100,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36061,New York,330240,1124.0,1067.0,224.0,221.0,211.0,192.0,134.0,130.0,56.0,56.0
2021-01-01,36061,New York,330214,12822.0,10470.0,2211.0,2123.0,2730.0,1942.0,1785.0,1269.0,347.0,345.0
2021-01-01,36061,New York,330154,4235.0,2670.0,174.0,153.0,280.0,157.0,245.0,140.0,24.0,24.0
2021-01-01,36061,New York,330199,1428.0,930.0,145.0,141.0,161.0,92.0,105.0,60.0,33.0,33.0
2021-01-01,36061,New York,330119,3143.0,2105.0,486.0,397.0,777.0,296.0,581.0,236.0,68.0,68.0
2021-01-01,36061,New York,332008,1407.0,827.0,73.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36063,Niagara,330065,700.0,488.0,179.0,144.0,84.0,71.0,84.0,71.0,39.0,28.0
2021-01-01,36063,Niagara,330188,406.0,306.0,54.0,54.0,56.0,43.0,56.0,43.0,7.0,7.0
2021-01-01,36063,Niagara,330163,175.0,123.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36065,Oneida,330044,1806.0,1611.0,769.0,739.0,266.0,194.0,266.0,194.0,101.0,93.0
2021-01-01,36065,Oneida,330215,404.0,286.0,153.0,153.0,70.0,53.0,70.0,53.0,24.0,24.0
2021-01-01,36065,Oneida,330245,1309.0,1146.0,626.0,596.0,231.0,171.0,231.0,171.0,108.0,101.0
2021-01-01,36067,Onondaga,330241,4221.0,3948.0,1102.0,1048.0,819.0,731.0,714.0,680.0,262.0,256.0
2021-01-01,36067,Onondaga,330140,3157.0,2587.0,807.0,807.0,546.0,288.0,406.0,235.0,78.0,78.0
2021-01-01,36067,Onondaga,330203,2063.0,1726.0,479.0,479.0,245.0,206.0,245.0,204.0,106.0,106.0
2021-01-01,36069,Ontario,330265,630.0,355.0,67.0,67.0,63.0,38.0,63.0,38.0,29.0,29.0
2021-01-01,36069,Ontario,330074,1029.0,713.0,340.0,332.0,98.0,85.0,98.0,85.0,56.0,55.0
2021-01-01,36069,Ontario,330058,497.0,343.0,153.0,153.0,98.0,65.0,98.0,65.0,30.0,28.0
2021-01-01,36071,Orange,330205,406.0,119.0,31.0,28.0,56.0,19.0,56.0,19.0,9.0,8.0
2021-01-01,36071,Orange,330135,735.0,274.0,35.0,34.0,91.0,24.0,91.0,24.0,-999999.0,-999999.0
2021-01-01,36071,Orange,330264,1284.0,1047.0,479.0,479.0,245.0,112.0,245.0,112.0,95.0,95.0
2021-01-01,36071,Orange,330126,2786.0,2551.0,611.0,583.0,805.0,284.0,665.0,259.0,59.0,57.0
2021-01-01,36073,Orleans,331319,126.0,66.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36075,Oswego,330218,861.0,473.0,140.0,140.0,119.0,56.0,119.0,56.0,34.0,34.0
2021-01-01,36077,Otsego,330085,371.0,202.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36077,Otsego,330136,1064.0,989.0,207.0,207.0,210.0,191.0,210.0,191.0,73.0,73.0
2021-01-01,36079,Putnam,330273,798.0,566.0,142.0,129.0,70.0,30.0,70.0,30.0,21.0,18.0
2021-01-01,36081,Queens,330055,4655.0,3613.0,1285.0,1277.0,791.0,313.0,693.0,240.0,152.0,152.0
2021-01-01,36081,Queens,330128,2869.0,2033.0,420.0,391.0,581.0,260.0,343.0,217.0,37.0,35.0
2021-01-01,36081,Queens,330231,2551.0,1291.0,301.0,266.0,371.0,215.0,161.0,136.0,67.0,60.0
2021-01-01,36081,Queens,330395,1190.0,1008.0,232.0,227.0,117.0,96.0,117.0,96.0,33.0,33.0
2021-01-01,36081,Queens,330193,1176.0,1086.0,278.0,216.0,252.0,179.0,154.0,126.0,101.0,58.0
2021-01-01,36081,Queens,330014,2016.0,2002.0,663.0,541.0,329.0,273.0,224.0,212.0,164.0,73.0
2021-01-01,36081,Queens,330195,9632.0,9539.0,2464.0,2215.0,1407.0,954.0,833.0,512.0,465.0,460.0
2021-01-01,36083,Rensselaer,330180,1235.0,1147.0,318.0,314.0,147.0,111.0,147.0,111.0,45.0,45.0
2021-01-01,36085,Richmond,330160,4648.0,3996.0,1458.0,1326.0,757.0,707.0,654.0,611.0,320.0,318.0
2021-01-01,36085,Richmond,330028,1757.0,1493.0,372.0,0.0,511.0,218.0,392.0,183.0,58.0,0.0
2021-01-01,36087,Rockland,330405,630.0,475.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36087,Rockland,330158,1708.0,1068.0,428.0,414.0,434.0,169.0,434.0,169.0,73.0,71.0
2021-01-01,36087,Rockland,330104,1071.0,969.0,233.0,229.0,133.0,112.0,133.0,112.0,48.0,48.0
2021-01-01,36089,St. Lawrence,331307,182.0,94.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36089,St. Lawrence,330223,182.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36089,St. Lawrence,330197,609.0,270.0,103.0,103.0,70.0,50.0,70.0,50.0,23.0,21.0
2021-01-01,36089,St. Lawrence,331315,217.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36089,St. Lawrence,330211,546.0,188.0,75.0,75.0,70.0,42.0,70.0,42.0,21.0,21.0
2021-01-01,36091,Saratoga,330222,1281.0,1131.0,238.0,238.0,217.0,101.0,217.0,101.0,56.0,56.0
2021-01-01,36093,Schenectady,330406,749.0,565.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36093,Schenectady,330153,2212.0,1435.0,487.0,479.0,322.0,170.0,322.0,170.0,71.0,71.0
2021-01-01,36095,Schoharie,331320,141.0,103.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36097,Schuyler,331313,112.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36101,Steuben,330144,84.0,84.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36101,Steuben,330277,665.0,405.0,170.0,169.0,56.0,51.0,56.0,51.0,19.0,19.0
2021-01-01,36101,Steuben,330151,133.0,102.0,54.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36103,Suffolk,330401,1736.0,1313.0,544.0,544.0,161.0,140.0,161.0,140.0,90.0,90.0
2021-01-01,36103,Suffolk,330045,1932.0,1720.0,600.0,541.0,357.0,234.0,294.0,229.0,60.0,57.0
2021-01-01,36103,Suffolk,330393,4627.0,3927.0,1279.0,1224.0,1162.0,830.0,770.0,599.0,197.0,197.0
2021-01-01,36103,Suffolk,330107,1190.0,924.0,380.0,374.0,168.0,83.0,168.0,83.0,29.0,29.0
2021-01-01,36103,Suffolk,330286,3227.0,2665.0,1031.0,1021.0,560.0,491.0,420.0,354.0,181.0,181.0
2021-01-01,36103,Suffolk,330185,1603.0,1010.0,503.0,372.0,294.0,112.0,294.0,112.0,66.0,54.0
2021-01-01,36103,Suffolk,330246,1400.0,1281.0,208.0,196.0,238.0,112.0,182.0,112.0,55.0,53.0
2021-01-01,36103,Suffolk,330043,864.0,2230.0,800.0,690.0,427.0,262.0,350.0,216.0,73.0,70.0
2021-01-01,36103,Suffolk,330141,1824.0,1460.0,693.0,453.0,258.0,249.0,258.0,249.0,112.0,66.0
2021-01-01,36105,Sullivan,331303,105.0,42.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36105,Sullivan,330386,609.0,540.0,115.0,95.0,133.0,47.0,133.0,47.0,17.0,14.0
2021-01-01,36109,Tompkins,330307,1008.0,793.0,253.0,232.0,118.0,86.0,118.0,86.0,43.0,37.0
2021-01-01,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36111,Ulster,330004,1008.0,677.0,271.0,177.0,91.0,55.0,91.0,55.0,27.0,20.0
2021-01-01,36111,Ulster,331310,217.0,147.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36113,Warren,330191,1208.0,1137.0,216.0,201.0,92.0,89.0,92.0,89.0,20.0,20.0
2021-01-01,36117,Wayne,330030,1043.0,406.0,164.0,164.0,63.0,59.0,63.0,59.0,32.0,32.0
2021-01-01,36119,Westchester,330006,987.0,740.0,122.0,122.0,63.0,50.0,63.0,50.0,28.0,28.0
2021-01-01,36119,Westchester,330162,1344.0,708.0,123.0,98.0,217.0,70.0,147.0,70.0,15.0,14.0
2021-01-01,36119,Westchester,330304,2351.0,1877.0,584.0,529.0,223.0,104.0,223.0,104.0,47.0,39.0
2021-01-01,36119,Westchester,330267,995.0,931.0,334.0,334.0,112.0,87.0,84.0,65.0,27.0,27.0
2021-01-01,36119,Westchester,330261,1281.0,755.0,243.0,201.0,84.0,76.0,84.0,76.0,15.0,12.0
2021-01-01,36119,Westchester,330086,420.0,234.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0
2021-01-01,36119,Westchester,330184,770.0,613.0,213.0,186.0,84.0,52.0,84.0,51.0,24.0,17.0
2021-01-01,36119,Westchester,330234,5117.0,4774.0,742.0,661.0,1281.0,953.0,728.0,583.0,132.0,125.0
2021-01-01,36119,Westchester,333301,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36119,Westchester,330208,2597.0,1470.0,438.0,325.0,364.0,112.0,364.0,98.0,651.0,40.0
2021-01-01,36121,Wyoming,330008,448.0,288.0,75.0,75.0,49.0,37.0,49.0,37.0,21.0,21.0
2021-01-01,36123,Yates,331314,126.0,72.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36001,Albany,330057,3290.0,2727.0,829.0,823.0,338.0,320.0,230.0,217.0,108.0,107.0
2021-01-08,36001,Albany,330013,4771.0,4037.0,1091.0,961.0,944.0,713.0,811.0,616.0,173.0,157.0
2021-01-08,36003,Allegany,331301,175.0,36.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36003,Allegany,330096,343.0,214.0,73.0,71.0,42.0,29.0,42.0,29.0,18.0,18.0
2021-01-08,36005,Bronx,332006,1575.0,1286.0,357.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36005,Bronx,330009,2583.0,2326.0,529.0,458.0,539.0,334.0,259.0,251.0,117.0,103.0
2021-01-08,36005,Bronx,330080,2935.0,1673.0,328.0,321.0,469.0,298.0,259.0,211.0,67.0,66.0
2021-01-08,36005,Bronx,330399,2037.0,1664.0,282.0,279.0,392.0,243.0,308.0,216.0,60.0,59.0
2021-01-08,36005,Bronx,330059,9604.0,9321.0,1996.0,1906.0,1460.0,1252.0,879.0,787.0,370.0,370.0
2021-01-08,36005,Bronx,330127,2744.0,2256.0,310.0,302.0,679.0,475.0,476.0,355.0,94.0,92.0
2021-01-08,36005,Bronx,330385,2800.0,843.0,194.0,194.0,378.0,127.0,266.0,118.0,77.0,77.0
2021-01-08,36007,Broome,330394,3059.0,2012.0,599.0,599.0,420.0,235.0,420.0,235.0,84.0,84.0
2021-01-08,36007,Broome,330011,2163.0,1225.0,420.0,390.0,126.0,58.0,126.0,58.0,23.0,22.0
2021-01-08,36009,Cattaraugus,330103,1568.0,961.0,334.0,302.0,133.0,106.0,133.0,106.0,45.0,44.0
2021-01-08,36011,Cayuga,330235,735.0,619.0,272.0,272.0,133.0,52.0,133.0,52.0,31.0,31.0
2021-01-08,36013,Chautauqua,330239,707.0,901.0,222.0,222.0,105.0,64.0,105.0,64.0,24.0,24.0
2021-01-08,36013,Chautauqua,330229,263.0,187.0,121.0,118.0,34.0,29.0,34.0,29.0,17.0,15.0
2021-01-08,36013,Chautauqua,330166,28.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36015,Chemung,330090,1218.0,871.0,180.0,180.0,140.0,133.0,140.0,133.0,32.0,32.0
2021-01-08,36017,Chenango,330033,195.0,94.0,32.0,32.0,21.0,20.0,21.0,20.0,11.0,11.0
2021-01-08,36019,Clinton,330250,974.0,965.0,197.0,178.0,64.0,59.0,64.0,59.0,20.0,20.0
2021-01-08,36021,Columbia,330094,700.0,592.0,261.0,256.0,43.0,42.0,43.0,42.0,21.0,21.0
2021-01-08,36023,Cortland,330175,389.0,329.0,111.0,110.0,84.0,46.0,84.0,46.0,10.0,9.0
2021-01-08,36025,Delaware,331304,38.0,38.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36025,Delaware,331305,140.0,80.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36025,Delaware,331312,147.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36027,Dutchess,330023,2618.0,2311.0,957.0,720.0,483.0,296.0,378.0,222.0,164.0,142.0
2021-01-08,36027,Dutchess,330049,735.0,446.0,121.0,107.0,49.0,38.0,49.0,38.0,14.0,14.0
2021-01-08,36029,Erie,330354,994.0,858.0,107.0,107.0,98.0,73.0,98.0,73.0,26.0,26.0
2021-01-08,36029,Erie,330111,182.0,78.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
