date,fips,county,boundary,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-07-31,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36021,Columbia,4.0,49.43,49.43,4.29,1.57,5.71,2.71,0.0,2.71,0.0,0.0
2020-07-31,36023,Cortland,4.0,44.0,22.57,0.0,0.0,6.86,3.29,6.86,3.29,0.0,0.0
2020-07-31,36025,Delaware,4.0,54.0,15.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36027,Dutchess,4.0,463.0,331.57,31.0,3.14,47.0,39.43,32.0,25.57,4.0,1.0
2020-07-31,36029,Erie,4.0,1839.43,1525.57,48.43,28.86,433.71,154.29,323.14,121.86,9.57,4.14
2020-07-31,36031,Essex,4.0,0.0,8.71,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36033,Franklin,4.0,102.57,27.57,5.57,0.0,11.86,1.57,11.86,1.57,0.71,0.0
2020-07-31,36035,Fulton,4.0,0.0,28.57,2.0,0.0,8.0,5.43,8.0,5.43,0.86,0.0
2020-07-31,36037,Genesee,4.0,0.0,29.86,0.0,0.0,11.14,2.14,0.0,0.0,0.0,0.0
2020-07-31,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36043,Herkimer,4.0,0.0,14.86,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36045,Jefferson,4.0,19.57,29.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36047,Kings,4.0,3260.71,1940.0,160.29,52.57,352.86,231.71,269.86,175.71,32.29,15.14
2020-07-31,36049,Lewis,4.0,0.0,5.57,0.0,0.0,3.43,0.71,0.0,0.0,0.0,0.0
2020-07-31,36051,Livingston,4.0,36.0,23.29,0.57,0.0,8.0,4.0,8.0,3.86,0.0,0.0
2020-07-31,36053,Madison,4.0,35.43,35.14,2.71,1.86,9.43,2.57,6.57,2.57,0.57,0.0
2020-07-31,36055,Monroe,4.0,1377.0,1711.57,17.57,11.86,384.0,187.14,204.0,119.14,2.29,2.29
2020-07-31,36057,Montgomery,4.0,100.29,39.14,1.29,0.0,10.29,5.29,9.43,5.29,0.0,0.0
2020-07-31,36059,Nassau,4.0,2482.86,1855.71,88.0,43.29,392.43,216.14,374.43,181.0,15.14,6.29
2020-07-31,36063,Niagara,4.0,281.0,137.86,4.86,1.86,29.0,12.0,29.0,12.0,0.71,0.0
2020-07-31,36065,Oneida,4.0,0.0,42.86,25.29,11.86,10.0,2.43,0.0,0.0,4.43,3.0
2020-07-31,36067,Onondaga,4.0,1057.0,913.29,11.86,9.14,197.0,142.14,162.0,126.0,3.86,3.57
2020-07-31,36069,Ontario,4.0,218.0,145.43,1.71,1.29,33.71,13.57,26.0,11.14,0.0,0.0
2020-07-31,36071,Orange,4.0,284.29,313.71,12.43,3.14,117.14,34.43,67.86,16.29,2.43,1.57
2020-07-31,36073,Orleans,4.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36075,Oswego,4.0,123.0,58.14,1.0,0.0,17.0,4.43,17.0,4.43,0.0,0.0
2020-07-31,36077,Otsego,4.0,23.14,133.29,5.71,2.14,21.43,17.71,0.0,17.0,0.0,0.0
2020-07-31,36079,Putnam,4.0,114.0,54.86,1.14,0.71,10.0,3.14,10.0,3.14,0.57,0.0
2020-07-31,36081,Queens,4.0,2847.86,2448.57,237.57,75.0,687.14,268.0,495.57,164.0,40.57,12.43
2020-07-31,36083,Rensselaer,4.0,174.0,148.57,12.43,11.29,18.71,13.71,18.71,13.71,2.0,1.57
2020-07-31,36085,Richmond,4.0,505.14,587.0,39.29,12.43,123.57,68.0,86.57,36.57,6.71,4.0
2020-07-31,36087,Rockland,4.0,0.0,0.0,5.57,2.29,0.0,0.0,0.0,0.0,0.71,0.57
2020-07-31,36091,Saratoga,4.0,0.0,89.14,2.43,2.43,17.71,14.43,0.0,14.43,0.86,0.86
2020-07-31,36093,Schenectady,4.0,270.0,171.29,4.0,0.0,37.71,28.14,37.71,28.14,2.71,0.0
2020-07-31,36095,Schoharie,4.0,31.0,13.86,0.86,0.57,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36097,Schuyler,4.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36101,Steuben,4.0,19.0,51.86,1.71,0.57,8.0,2.71,0.0,2.71,0.0,0.0
2020-07-31,36103,Suffolk,4.0,2079.86,1780.0,134.86,38.14,373.86,216.71,314.71,185.43,13.29,6.0
2020-07-31,36105,Sullivan,4.0,62.14,50.0,1.71,0.0,13.57,4.0,13.57,4.0,0.57,0.0
2020-07-31,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36109,Tompkins,4.0,85.71,80.57,1.29,0.0,16.0,7.43,16.0,7.43,0.0,0.0
2020-07-31,36111,Ulster,4.0,153.0,110.43,2.86,1.43,13.0,5.43,13.0,5.43,0.57,0.0
2020-07-31,36113,Warren,4.0,206.0,169.71,2.43,1.0,22.0,13.57,22.0,13.57,0.0,0.0
2020-07-31,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36117,Wayne,4.0,0.0,50.14,0.0,0.0,12.0,6.29,0.0,0.0,0.0,0.0
2020-07-31,36119,Westchester,4.0,981.14,987.43,89.0,32.0,359.86,157.29,182.71,42.86,8.86,3.71
2020-07-31,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36123,Yates,4.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36061,New York,4.0,6859.86,7528.14,351.86,140.0,1475.71,1133.57,851.71,643.71,47.71,27.29
2020-07-31,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,36089,St. Lawrence,4.0,45.29,121.71,3.57,3.57,15.29,7.86,2.43,3.29,0.0,0.0
2020-07-31,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36001,Albany,4.0,470.0,342.43,8.86,8.57,48.0,23.43,28.0,17.86,1.43,1.43
2020-08-07,36003,Allegany,4.0,58.14,27.43,1.0,0.57,10.0,2.14,10.0,2.14,0.0,0.0
2020-08-07,36005,Bronx,4.0,3545.71,2133.29,88.14,74.0,506.43,295.71,394.71,194.14,10.43,6.29
2020-08-07,36007,Broome,4.0,426.0,247.71,12.29,12.29,41.14,26.43,41.14,26.43,7.29,7.29
2020-08-07,36009,Cattaraugus,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36011,Cayuga,4.0,0.0,63.71,3.71,0.0,19.0,4.43,19.0,4.43,0.0,0.0
2020-08-07,36013,Chautauqua,4.0,159.86,118.43,1.14,0.57,16.71,9.14,16.71,6.43,1.14,0.57
2020-08-07,36015,Chemung,4.0,165.0,123.43,0.0,0.0,20.0,15.0,20.0,15.0,0.0,0.0
2020-08-07,36017,Chenango,4.0,0.0,8.71,0.0,0.0,7.0,1.86,0.0,0.0,0.0,0.0
2020-08-07,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36021,Columbia,4.0,57.43,57.43,2.43,2.0,7.14,2.29,0.0,2.0,0.0,0.0
2020-08-07,36023,Cortland,4.0,55.0,29.29,0.0,0.0,8.57,3.43,8.57,3.43,0.0,0.0
2020-08-07,36025,Delaware,4.0,56.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36027,Dutchess,4.0,448.0,344.71,39.43,3.14,48.14,39.57,32.0,25.86,3.86,1.57
2020-08-07,36029,Erie,4.0,1914.43,1460.29,37.14,21.29,426.57,148.29,341.71,132.86,7.57,3.0
2020-08-07,36031,Essex,4.0,3.57,12.86,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36033,Franklin,4.0,151.0,45.0,5.71,0.0,17.0,2.14,17.0,2.14,1.57,0.0
2020-08-07,36035,Fulton,4.0,0.0,25.29,3.57,0.0,8.0,6.14,8.0,6.14,1.43,0.0
2020-08-07,36037,Genesee,4.0,0.0,24.57,0.0,0.0,11.14,3.0,0.0,0.0,0.0,0.0
2020-08-07,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36043,Herkimer,4.0,0.0,16.57,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36045,Jefferson,4.0,20.0,29.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36047,Kings,4.0,3316.29,2026.0,177.14,49.29,352.0,236.14,270.0,185.29,30.86,14.0
2020-08-07,36049,Lewis,4.0,0.0,7.43,0.0,0.0,4.29,1.71,0.0,0.0,0.0,0.0
2020-08-07,36051,Livingston,4.0,36.0,29.57,0.0,0.0,8.0,4.43,8.0,4.43,0.0,0.0
2020-08-07,36053,Madison,4.0,40.71,37.71,3.57,1.57,10.0,4.29,6.71,4.29,0.57,0.0
2020-08-07,36055,Monroe,4.0,1377.0,1677.14,19.86,11.86,397.14,180.86,204.0,117.86,4.57,3.86
2020-08-07,36057,Montgomery,4.0,66.86,33.29,0.57,0.57,6.86,3.29,6.29,3.29,0.57,0.0
2020-08-07,36059,Nassau,4.0,2711.43,2054.86,92.86,49.29,425.0,248.0,407.0,211.71,20.0,6.43
2020-08-07,36063,Niagara,4.0,268.57,144.0,4.71,2.29,27.29,15.14,27.29,15.14,1.14,0.0
2020-08-07,36065,Oneida,4.0,0.0,40.29,15.57,9.43,10.0,3.71,0.0,0.0,4.57,3.0
2020-08-07,36067,Onondaga,4.0,1057.0,937.14,9.86,6.43,197.0,143.43,162.0,128.29,4.43,3.29
2020-08-07,36069,Ontario,4.0,218.0,141.57,2.43,2.43,33.71,13.57,26.0,10.29,1.14,1.14
2020-08-07,36071,Orange,4.0,284.29,339.71,10.86,3.29,117.14,32.14,67.86,16.14,2.71,1.0
2020-08-07,36073,Orleans,4.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36075,Oswego,4.0,123.0,63.71,0.86,0.0,17.0,5.86,17.0,5.86,0.57,0.0
2020-08-07,36077,Otsego,4.0,14.29,97.71,2.0,0.0,17.14,11.86,0.0,11.86,0.0,0.0
2020-08-07,36079,Putnam,4.0,97.71,58.57,0.57,0.0,8.57,2.29,8.57,0.0,0.57,0.0
2020-08-07,36081,Queens,4.0,2989.43,2619.71,315.86,83.14,687.57,288.43,493.86,173.86,42.86,10.71
2020-08-07,36083,Rensselaer,4.0,174.43,159.86,12.0,11.29,24.0,13.0,24.0,13.0,2.0,2.0
2020-08-07,36085,Richmond,4.0,627.0,660.86,25.71,12.43,134.0,72.29,97.0,44.14,7.0,5.57
2020-08-07,36087,Rockland,4.0,0.0,73.29,6.0,2.57,6.86,6.86,0.0,0.0,0.0,0.0
2020-08-07,36091,Saratoga,4.0,0.0,63.0,0.71,0.71,13.29,10.71,0.0,10.71,0.57,0.57
2020-08-07,36093,Schenectady,4.0,315.0,193.0,6.86,0.57,44.0,24.43,44.0,24.43,1.71,0.0
2020-08-07,36095,Schoharie,4.0,31.0,13.14,1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36097,Schuyler,4.0,18.57,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36101,Steuben,4.0,16.29,59.71,1.43,0.71,8.0,5.57,0.0,5.57,0.57,0.57
2020-08-07,36103,Suffolk,4.0,2177.86,1967.14,130.0,46.14,394.43,248.86,330.43,222.71,14.0,6.0
2020-08-07,36105,Sullivan,4.0,62.14,48.29,1.0,0.0,13.57,4.86,13.57,4.86,0.57,0.0
2020-08-07,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36109,Tompkins,4.0,150.0,92.71,3.14,0.0,16.0,6.0,16.0,6.0,0.57,0.0
2020-08-07,36111,Ulster,4.0,153.0,97.86,4.29,1.86,13.0,3.71,13.0,3.71,0.57,0.0
2020-08-07,36113,Warren,4.0,206.0,144.0,0.57,0.0,22.0,8.43,22.0,8.43,0.0,0.0
2020-08-07,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36117,Wayne,4.0,0.0,52.57,0.0,0.0,12.0,6.43,0.0,0.0,0.0,0.0
2020-08-07,36119,Westchester,4.0,1029.71,638.71,95.14,31.86,237.43,48.71,188.71,47.43,10.43,3.14
2020-08-07,36121,Wyoming,4.0,0.0,3.57,0.0,0.0,1.0,0.71,0.0,0.71,0.0,0.0
2020-08-07,36123,Yates,4.0,15.43,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36061,New York,4.0,7029.71,7462.29,369.43,122.71,1522.14,1107.57,882.86,644.14,41.14,20.71
2020-08-07,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36089,St. Lawrence,4.0,43.14,102.86,1.71,1.71,13.0,7.71,2.71,2.71,0.0,0.0
2020-08-07,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36001,Albany,4.0,470.0,352.14,8.29,7.86,43.43,26.71,27.71,17.57,0.57,0.57
2020-08-14,36003,Allegany,4.0,61.57,24.57,0.57,0.57,10.0,2.43,10.0,2.43,0.0,0.0
2020-08-14,36005,Bronx,4.0,3607.29,2193.43,91.43,77.0,514.0,304.86,401.0,197.71,11.0,8.14
2020-08-14,36007,Broome,4.0,479.71,283.29,12.57,12.57,49.71,31.71,49.71,31.29,6.86,6.86
2020-08-14,36009,Cattaraugus,4.0,16.71,16.71,0.71,0.0,1.0,1.0,1.0,0.0,0.57,0.0
2020-08-14,36011,Cayuga,4.0,0.0,77.14,3.57,0.57,19.0,5.0,19.0,5.0,0.57,0.57
2020-08-14,36013,Chautauqua,4.0,159.86,123.43,0.57,0.57,16.71,6.14,16.71,4.71,0.57,0.57
2020-08-14,36015,Chemung,4.0,165.0,111.57,0.0,0.0,20.0,14.43,20.0,14.43,0.0,0.0
2020-08-14,36017,Chenango,4.0,0.0,4.86,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
2020-08-14,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36021,Columbia,4.0,58.0,58.29,1.71,1.71,7.14,2.71,0.0,2.71,0.0,0.0
2020-08-14,36023,Cortland,4.0,77.0,38.43,0.0,0.0,12.0,4.57,12.0,4.57,0.0,0.0
2020-08-14,36025,Delaware,4.0,57.29,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36027,Dutchess,4.0,448.0,351.29,37.14,6.29,55.0,42.57,32.0,26.57,5.86,2.0
2020-08-14,36029,Erie,4.0,1937.86,1630.86,35.57,22.71,448.14,171.86,337.57,138.43,6.57,3.29
2020-08-14,36031,Essex,4.0,17.86,9.86,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36033,Franklin,4.0,134.86,32.57,4.57,0.0,15.29,2.86,15.29,2.86,1.86,0.0
2020-08-14,36035,Fulton,4.0,0.0,19.71,1.86,0.0,8.0,4.29,8.0,4.29,0.71,0.0
2020-08-14,36037,Genesee,4.0,0.0,24.43,0.0,0.0,11.14,3.0,0.0,0.0,0.0,0.0
2020-08-14,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36043,Herkimer,4.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36045,Jefferson,4.0,18.71,25.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36047,Kings,4.0,3326.14,2048.86,141.43,43.0,356.0,239.71,274.0,190.0,23.71,11.57
2020-08-14,36049,Lewis,4.0,35.71,9.57,0.0,0.0,4.29,0.86,4.29,0.86,0.0,0.0
2020-08-14,36051,Livingston,4.0,36.0,27.86,0.57,0.0,8.0,6.14,8.0,5.0,0.0,0.0
2020-08-14,36053,Madison,4.0,39.43,36.29,0.86,0.0,10.0,2.86,6.57,2.86,0.57,0.0
2020-08-14,36055,Monroe,4.0,1377.0,1709.43,21.57,15.14,397.14,177.29,204.0,115.86,5.29,5.29
2020-08-14,36057,Montgomery,4.0,100.29,53.0,0.71,0.71,10.29,4.0,9.43,4.0,0.0,0.0
2020-08-14,36059,Nassau,4.0,2699.57,2053.14,73.57,41.43,426.14,252.0,408.14,206.86,17.57,6.43
2020-08-14,36063,Niagara,4.0,270.71,156.0,2.14,1.29,27.86,14.71,27.86,14.57,0.57,0.0
2020-08-14,36065,Oneida,4.0,0.0,44.43,16.43,7.43,10.0,4.29,0.0,0.0,3.43,1.57
2020-08-14,36067,Onondaga,4.0,1057.0,923.71,10.71,7.14,197.0,141.43,162.0,124.71,4.86,3.86
2020-08-14,36069,Ontario,4.0,218.0,150.29,1.86,1.29,33.71,13.71,26.0,12.0,0.57,0.57
2020-08-14,36071,Orange,4.0,284.29,343.43,12.57,5.14,117.14,31.71,67.86,14.57,2.71,2.0
2020-08-14,36073,Orleans,4.0,0.0,8.86,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36075,Oswego,4.0,105.43,49.0,0.0,0.0,14.57,5.71,14.57,5.71,0.57,0.0
2020-08-14,36077,Otsego,4.0,27.57,105.86,2.86,0.86,17.14,10.14,0.0,10.14,0.0,0.0
2020-08-14,36079,Putnam,4.0,97.71,44.86,0.57,0.0,8.57,2.0,8.57,0.57,0.57,0.0
2020-08-14,36081,Queens,4.0,2938.29,2583.29,302.29,78.0,655.29,297.29,467.0,199.86,43.43,14.14
2020-08-14,36083,Rensselaer,4.0,174.0,143.43,12.71,12.0,24.0,13.57,24.0,13.57,2.57,2.29
2020-08-14,36085,Richmond,4.0,627.0,656.71,22.29,10.71,124.0,62.86,87.0,40.43,4.29,3.71
2020-08-14,36087,Rockland,4.0,0.0,33.0,3.0,1.14,2.86,2.86,0.0,0.0,0.71,0.0
2020-08-14,36091,Saratoga,4.0,0.0,44.0,0.86,0.57,8.86,6.14,0.0,6.14,0.0,0.0
2020-08-14,36093,Schenectady,4.0,315.0,201.86,11.86,5.0,44.0,27.14,44.0,27.14,1.71,0.57
2020-08-14,36095,Schoharie,4.0,31.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36097,Schuyler,4.0,22.29,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36101,Steuben,4.0,19.0,57.86,0.0,0.0,8.29,4.0,0.0,3.71,0.0,0.0
2020-08-14,36103,Suffolk,4.0,2205.86,1996.86,124.86,53.86,397.43,255.57,333.43,219.71,17.71,11.43
2020-08-14,36105,Sullivan,4.0,62.14,52.14,0.86,0.0,13.57,4.71,13.57,4.71,0.57,0.0
2020-08-14,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36109,Tompkins,4.0,150.0,92.0,2.43,0.0,16.0,7.14,16.0,7.14,1.0,0.0
2020-08-14,36111,Ulster,4.0,153.0,106.0,4.0,1.14,13.0,4.14,13.0,4.14,0.57,0.0
2020-08-14,36113,Warren,4.0,206.0,146.43,1.86,0.57,22.0,7.0,22.0,7.0,0.0,0.0
2020-08-14,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36117,Wayne,4.0,0.0,49.29,0.0,0.0,12.0,6.14,0.0,0.0,0.0,0.0
2020-08-14,36119,Westchester,4.0,1020.71,653.86,96.29,25.14,175.86,50.71,149.57,47.14,9.0,2.14
2020-08-14,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36123,Yates,4.0,18.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36061,New York,4.0,6985.86,7490.43,378.29,100.57,1517.0,1058.86,887.14,628.71,35.86,16.43
2020-08-14,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36089,St. Lawrence,4.0,44.14,110.71,2.71,2.43,15.29,6.43,3.14,3.14,0.0,0.0
2020-08-14,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36001,Albany,4.0,470.0,342.0,6.0,4.71,43.0,25.57,28.0,16.29,1.29,0.86
2020-08-21,36003,Allegany,4.0,73.0,30.86,1.0,0.0,10.0,3.71,10.0,3.71,0.57,0.0
2020-08-21,36005,Bronx,4.0,3565.86,2280.86,77.71,62.57,500.14,332.86,384.14,212.29,11.43,8.43
2020-08-21,36007,Broome,4.0,577.57,349.29,14.29,14.29,60.86,35.71,60.86,35.14,8.0,8.0
2020-08-21,36009,Cattaraugus,4.0,38.0,38.0,0.86,0.57,2.43,2.43,2.14,2.43,0.57,0.57
2020-08-21,36011,Cayuga,4.0,0.0,74.86,3.57,0.71,19.0,6.86,19.0,6.86,0.0,0.0
2020-08-21,36013,Chautauqua,4.0,154.29,117.29,0.57,0.57,15.57,11.0,15.57,9.0,0.0,0.0
2020-08-21,36015,Chemung,4.0,165.0,117.71,0.0,0.0,20.0,14.86,20.0,14.86,0.0,0.0
2020-08-21,36017,Chenango,4.0,0.0,6.86,0.0,0.0,7.0,1.43,0.0,0.0,0.0,0.0
2020-08-21,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36021,Columbia,4.0,58.29,58.29,0.57,0.57,7.14,1.43,0.0,1.43,0.0,0.0
2020-08-21,36023,Cortland,4.0,66.0,34.29,0.0,0.0,10.29,5.0,10.29,5.0,0.0,0.0
2020-08-21,36025,Delaware,4.0,49.71,11.29,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36027,Dutchess,4.0,448.0,340.57,35.29,8.71,48.14,40.29,32.0,25.71,4.43,1.43
2020-08-21,36029,Erie,4.0,1944.71,1629.43,37.71,22.71,445.14,175.43,341.0,144.0,8.14,4.14
2020-08-21,36031,Essex,4.0,25.0,14.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36033,Franklin,4.0,151.0,42.29,7.29,0.0,17.0,2.29,17.0,2.29,1.0,0.0
2020-08-21,36035,Fulton,4.0,0.0,22.14,1.14,0.0,8.0,4.14,8.0,4.14,0.57,0.0
2020-08-21,36037,Genesee,4.0,0.0,37.14,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0
2020-08-21,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36043,Herkimer,4.0,0.0,16.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36045,Jefferson,4.0,14.71,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36047,Kings,4.0,3252.43,2056.57,133.43,30.57,379.29,257.0,295.86,188.71,21.0,10.57
2020-08-21,36049,Lewis,4.0,35.71,11.71,0.0,0.0,4.29,1.43,4.29,1.43,0.0,0.0
2020-08-21,36051,Livingston,4.0,36.0,28.29,1.29,1.0,8.0,4.71,8.0,4.71,0.0,0.0
2020-08-21,36053,Madison,4.0,39.14,34.86,2.71,1.71,8.86,4.86,7.14,4.86,1.43,0.57
2020-08-21,36055,Monroe,4.0,1377.0,1792.43,17.57,13.43,426.0,185.14,204.0,112.57,4.71,4.43
2020-08-21,36057,Montgomery,4.0,83.57,43.14,1.0,0.71,8.57,4.0,7.86,4.0,0.57,0.0
2020-08-21,36059,Nassau,4.0,2482.43,1891.86,68.0,34.71,395.0,225.57,371.29,179.29,16.43,7.57
2020-08-21,36063,Niagara,4.0,269.86,149.71,0.57,0.57,27.86,12.57,27.86,12.57,0.57,0.0
2020-08-21,36065,Oneida,4.0,0.0,41.29,16.43,8.57,10.0,4.71,0.0,0.0,1.71,0.57
2020-08-21,36067,Onondaga,4.0,1057.0,930.57,9.57,8.43,197.0,147.57,162.0,126.29,2.57,2.57
2020-08-21,36069,Ontario,4.0,218.0,142.71,1.14,0.57,35.0,16.86,26.0,14.43,1.14,0.57
2020-08-21,36071,Orange,4.0,398.0,451.86,14.0,4.71,150.0,37.57,95.0,16.71,3.0,1.29
2020-08-21,36073,Orleans,4.0,0.0,6.71,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36075,Oswego,4.0,70.29,34.14,0.0,0.0,9.71,4.29,9.71,4.29,0.0,0.0
2020-08-21,36077,Otsego,4.0,23.71,122.43,2.0,0.71,21.43,11.43,0.0,11.43,0.0,0.0
2020-08-21,36079,Putnam,4.0,114.0,62.0,1.29,0.0,10.0,2.57,10.0,2.0,0.57,0.0
2020-08-21,36081,Queens,4.0,2695.71,2407.0,255.57,69.71,622.43,292.29,458.57,202.0,44.57,17.86
2020-08-21,36083,Rensselaer,4.0,174.0,134.43,13.14,12.71,21.86,12.0,21.86,12.0,3.0,3.0
2020-08-21,36085,Richmond,4.0,537.43,568.0,15.29,7.43,106.29,51.0,74.57,30.43,2.86,2.0
2020-08-21,36087,Rockland,4.0,46.29,43.14,4.86,2.29,18.43,4.57,17.14,0.0,0.71,0.0
2020-08-21,36091,Saratoga,4.0,0.0,61.43,0.57,0.57,13.29,9.86,0.0,9.86,0.0,0.0
2020-08-21,36093,Schenectady,4.0,315.0,187.14,17.14,9.57,44.0,26.71,44.0,26.71,3.0,1.0
2020-08-21,36095,Schoharie,4.0,31.0,13.0,1.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36097,Schuyler,4.0,26.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36101,Steuben,4.0,19.0,63.43,0.0,0.0,8.0,4.86,0.0,4.86,0.0,0.0
2020-08-21,36103,Suffolk,4.0,2000.86,1850.71,123.14,46.0,365.71,226.71,303.14,195.71,18.0,11.29
