date,fips,county,boundary,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-08-07,36091,Saratoga,4.0,0.0,441.0,5.0,5.0,93.0,75.0,0.0,75.0,4.0,4.0
2020-08-07,36093,Schenectady,4.0,2205.0,1351.0,48.0,4.0,308.0,171.0,308.0,171.0,12.0,0.0
2020-08-07,36095,Schoharie,4.0,217.0,92.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36097,Schuyler,4.0,130.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36101,Steuben,4.0,114.0,418.0,10.0,5.0,56.0,39.0,0.0,39.0,4.0,4.0
2020-08-07,36103,Suffolk,4.0,15245.0,13770.0,910.0,323.0,2761.0,1742.0,2313.0,1559.0,98.0,42.0
2020-08-07,36105,Sullivan,4.0,435.0,338.0,7.0,0.0,95.0,34.0,95.0,34.0,4.0,0.0
2020-08-07,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36109,Tompkins,4.0,1050.0,649.0,22.0,0.0,112.0,42.0,112.0,42.0,4.0,0.0
2020-08-07,36111,Ulster,4.0,1071.0,685.0,30.0,13.0,91.0,26.0,91.0,26.0,4.0,0.0
2020-08-07,36113,Warren,4.0,1442.0,1008.0,4.0,0.0,154.0,59.0,154.0,59.0,0.0,0.0
2020-08-07,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36117,Wayne,4.0,0.0,368.0,0.0,0.0,84.0,45.0,0.0,0.0,0.0,0.0
2020-08-07,36119,Westchester,4.0,7208.0,4471.0,666.0,223.0,1662.0,341.0,1321.0,332.0,73.0,22.0
2020-08-07,36121,Wyoming,4.0,0.0,25.0,0.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0
2020-08-07,36123,Yates,4.0,108.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36061,New York,4.0,49208.0,52236.0,2586.0,859.0,10655.0,7753.0,6180.0,4509.0,288.0,145.0
2020-08-07,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36089,St. Lawrence,4.0,302.0,720.0,12.0,12.0,91.0,54.0,19.0,19.0,0.0,0.0
2020-08-07,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36001,Albany,4.0,3290.0,2465.0,58.0,55.0,304.0,187.0,194.0,123.0,4.0,4.0
2020-08-14,36003,Allegany,4.0,431.0,172.0,4.0,4.0,70.0,17.0,70.0,17.0,0.0,0.0
2020-08-14,36005,Bronx,4.0,25251.0,15354.0,640.0,539.0,3598.0,2134.0,2807.0,1384.0,77.0,57.0
2020-08-14,36007,Broome,4.0,3358.0,1983.0,88.0,88.0,348.0,222.0,348.0,219.0,48.0,48.0
2020-08-14,36009,Cattaraugus,4.0,117.0,117.0,5.0,0.0,7.0,7.0,7.0,0.0,4.0,0.0
2020-08-14,36011,Cayuga,4.0,0.0,540.0,25.0,4.0,133.0,35.0,133.0,35.0,4.0,4.0
2020-08-14,36013,Chautauqua,4.0,1119.0,864.0,4.0,4.0,117.0,43.0,117.0,33.0,4.0,4.0
2020-08-14,36015,Chemung,4.0,1155.0,781.0,0.0,0.0,140.0,101.0,140.0,101.0,0.0,0.0
2020-08-14,36017,Chenango,4.0,0.0,34.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0
2020-08-14,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36021,Columbia,4.0,406.0,408.0,12.0,12.0,50.0,19.0,0.0,19.0,0.0,0.0
2020-08-14,36023,Cortland,4.0,539.0,269.0,0.0,0.0,84.0,32.0,84.0,32.0,0.0,0.0
2020-08-14,36025,Delaware,4.0,401.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36027,Dutchess,4.0,3136.0,2459.0,260.0,44.0,385.0,298.0,224.0,186.0,41.0,14.0
2020-08-14,36029,Erie,4.0,13565.0,11416.0,249.0,159.0,3137.0,1203.0,2363.0,969.0,46.0,23.0
2020-08-14,36031,Essex,4.0,125.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36033,Franklin,4.0,944.0,228.0,32.0,0.0,107.0,20.0,107.0,20.0,13.0,0.0
2020-08-14,36035,Fulton,4.0,0.0,138.0,13.0,0.0,56.0,30.0,56.0,30.0,5.0,0.0
2020-08-14,36037,Genesee,4.0,0.0,171.0,0.0,0.0,78.0,21.0,0.0,0.0,0.0,0.0
2020-08-14,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36043,Herkimer,4.0,0.0,133.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36045,Jefferson,4.0,131.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36047,Kings,4.0,23283.0,14342.0,990.0,301.0,2492.0,1678.0,1918.0,1330.0,166.0,81.0
2020-08-14,36049,Lewis,4.0,250.0,67.0,0.0,0.0,30.0,6.0,30.0,6.0,0.0,0.0
2020-08-14,36051,Livingston,4.0,252.0,195.0,4.0,0.0,56.0,43.0,56.0,35.0,0.0,0.0
2020-08-14,36053,Madison,4.0,276.0,254.0,6.0,0.0,70.0,20.0,46.0,20.0,4.0,0.0
2020-08-14,36055,Monroe,4.0,9639.0,11966.0,151.0,106.0,2780.0,1241.0,1428.0,811.0,37.0,37.0
2020-08-14,36057,Montgomery,4.0,702.0,371.0,5.0,5.0,72.0,28.0,66.0,28.0,0.0,0.0
2020-08-14,36059,Nassau,4.0,18897.0,14372.0,515.0,290.0,2983.0,1764.0,2857.0,1448.0,123.0,45.0
2020-08-14,36063,Niagara,4.0,1895.0,1092.0,15.0,9.0,195.0,103.0,195.0,102.0,4.0,0.0
2020-08-14,36065,Oneida,4.0,0.0,311.0,115.0,52.0,70.0,30.0,0.0,0.0,24.0,11.0
2020-08-14,36067,Onondaga,4.0,7399.0,6466.0,75.0,50.0,1379.0,990.0,1134.0,873.0,34.0,27.0
2020-08-14,36069,Ontario,4.0,1526.0,1052.0,13.0,9.0,236.0,96.0,182.0,84.0,4.0,4.0
2020-08-14,36071,Orange,4.0,1990.0,2404.0,88.0,36.0,820.0,222.0,475.0,102.0,19.0,14.0
2020-08-14,36073,Orleans,4.0,0.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36075,Oswego,4.0,738.0,343.0,0.0,0.0,102.0,40.0,102.0,40.0,4.0,0.0
2020-08-14,36077,Otsego,4.0,193.0,741.0,20.0,6.0,120.0,71.0,0.0,71.0,0.0,0.0
2020-08-14,36079,Putnam,4.0,684.0,314.0,4.0,0.0,60.0,14.0,60.0,4.0,4.0,0.0
2020-08-14,36081,Queens,4.0,20568.0,18083.0,2116.0,546.0,4587.0,2081.0,3269.0,1399.0,304.0,99.0
2020-08-14,36083,Rensselaer,4.0,1218.0,1004.0,89.0,84.0,168.0,95.0,168.0,95.0,18.0,16.0
2020-08-14,36085,Richmond,4.0,4389.0,4597.0,156.0,75.0,868.0,440.0,609.0,283.0,30.0,26.0
2020-08-14,36087,Rockland,4.0,0.0,231.0,21.0,8.0,20.0,20.0,0.0,0.0,5.0,0.0
2020-08-14,36091,Saratoga,4.0,0.0,308.0,6.0,4.0,62.0,43.0,0.0,43.0,0.0,0.0
2020-08-14,36093,Schenectady,4.0,2205.0,1413.0,83.0,35.0,308.0,190.0,308.0,190.0,12.0,4.0
2020-08-14,36095,Schoharie,4.0,217.0,84.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36097,Schuyler,4.0,156.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36101,Steuben,4.0,133.0,405.0,0.0,0.0,58.0,28.0,0.0,26.0,0.0,0.0
2020-08-14,36103,Suffolk,4.0,15441.0,13978.0,874.0,377.0,2782.0,1789.0,2334.0,1538.0,124.0,80.0
2020-08-14,36105,Sullivan,4.0,435.0,365.0,6.0,0.0,95.0,33.0,95.0,33.0,4.0,0.0
2020-08-14,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36109,Tompkins,4.0,1050.0,644.0,17.0,0.0,112.0,50.0,112.0,50.0,7.0,0.0
2020-08-14,36111,Ulster,4.0,1071.0,742.0,28.0,8.0,91.0,29.0,91.0,29.0,4.0,0.0
2020-08-14,36113,Warren,4.0,1442.0,1025.0,13.0,4.0,154.0,49.0,154.0,49.0,0.0,0.0
2020-08-14,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36117,Wayne,4.0,0.0,345.0,0.0,0.0,84.0,43.0,0.0,0.0,0.0,0.0
2020-08-14,36119,Westchester,4.0,7145.0,4577.0,674.0,176.0,1231.0,355.0,1047.0,330.0,63.0,15.0
2020-08-14,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36123,Yates,4.0,126.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36061,New York,4.0,48901.0,52433.0,2648.0,704.0,10619.0,7412.0,6210.0,4401.0,251.0,115.0
2020-08-14,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36089,St. Lawrence,4.0,309.0,775.0,19.0,17.0,107.0,45.0,22.0,22.0,0.0,0.0
2020-08-14,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36001,Albany,4.0,3290.0,2394.0,42.0,33.0,301.0,179.0,196.0,114.0,9.0,6.0
2020-08-21,36003,Allegany,4.0,511.0,216.0,7.0,0.0,70.0,26.0,70.0,26.0,4.0,0.0
2020-08-21,36005,Bronx,4.0,24961.0,15966.0,544.0,438.0,3501.0,2330.0,2689.0,1486.0,80.0,59.0
2020-08-21,36007,Broome,4.0,4043.0,2445.0,100.0,100.0,426.0,250.0,426.0,246.0,56.0,56.0
2020-08-21,36009,Cattaraugus,4.0,266.0,266.0,6.0,4.0,17.0,17.0,15.0,17.0,4.0,4.0
2020-08-21,36011,Cayuga,4.0,0.0,524.0,25.0,5.0,133.0,48.0,133.0,48.0,0.0,0.0
2020-08-21,36013,Chautauqua,4.0,1080.0,821.0,4.0,4.0,109.0,77.0,109.0,63.0,0.0,0.0
2020-08-21,36015,Chemung,4.0,1155.0,824.0,0.0,0.0,140.0,104.0,140.0,104.0,0.0,0.0
2020-08-21,36017,Chenango,4.0,0.0,48.0,0.0,0.0,49.0,10.0,0.0,0.0,0.0,0.0
2020-08-21,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36021,Columbia,4.0,408.0,408.0,4.0,4.0,50.0,10.0,0.0,10.0,0.0,0.0
2020-08-21,36023,Cortland,4.0,462.0,240.0,0.0,0.0,72.0,35.0,72.0,35.0,0.0,0.0
2020-08-21,36025,Delaware,4.0,348.0,79.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36027,Dutchess,4.0,3136.0,2384.0,247.0,61.0,337.0,282.0,224.0,180.0,31.0,10.0
2020-08-21,36029,Erie,4.0,13613.0,11406.0,264.0,159.0,3116.0,1228.0,2387.0,1008.0,57.0,29.0
2020-08-21,36031,Essex,4.0,175.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36033,Franklin,4.0,1057.0,296.0,51.0,0.0,119.0,16.0,119.0,16.0,7.0,0.0
2020-08-21,36035,Fulton,4.0,0.0,155.0,8.0,0.0,56.0,29.0,56.0,29.0,4.0,0.0
2020-08-21,36037,Genesee,4.0,0.0,260.0,0.0,0.0,91.0,35.0,0.0,0.0,0.0,0.0
2020-08-21,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36043,Herkimer,4.0,0.0,112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36045,Jefferson,4.0,103.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36047,Kings,4.0,22767.0,14396.0,934.0,214.0,2655.0,1799.0,2071.0,1321.0,147.0,74.0
2020-08-21,36049,Lewis,4.0,250.0,82.0,0.0,0.0,30.0,10.0,30.0,10.0,0.0,0.0
2020-08-21,36051,Livingston,4.0,252.0,198.0,9.0,7.0,56.0,33.0,56.0,33.0,0.0,0.0
2020-08-21,36053,Madison,4.0,274.0,244.0,19.0,12.0,62.0,34.0,50.0,34.0,10.0,4.0
2020-08-21,36055,Monroe,4.0,9639.0,12547.0,123.0,94.0,2982.0,1296.0,1428.0,788.0,33.0,31.0
2020-08-21,36057,Montgomery,4.0,585.0,302.0,7.0,5.0,60.0,28.0,55.0,28.0,4.0,0.0
2020-08-21,36059,Nassau,4.0,17377.0,13243.0,476.0,243.0,2765.0,1579.0,2599.0,1255.0,115.0,53.0
2020-08-21,36063,Niagara,4.0,1889.0,1048.0,4.0,4.0,195.0,88.0,195.0,88.0,4.0,0.0
2020-08-21,36065,Oneida,4.0,0.0,289.0,115.0,60.0,70.0,33.0,0.0,0.0,12.0,4.0
2020-08-21,36067,Onondaga,4.0,7399.0,6514.0,67.0,59.0,1379.0,1033.0,1134.0,884.0,18.0,18.0
2020-08-21,36069,Ontario,4.0,1526.0,999.0,8.0,4.0,245.0,118.0,182.0,101.0,8.0,4.0
2020-08-21,36071,Orange,4.0,2786.0,3163.0,98.0,33.0,1050.0,263.0,665.0,117.0,21.0,9.0
2020-08-21,36073,Orleans,4.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36075,Oswego,4.0,492.0,239.0,0.0,0.0,68.0,30.0,68.0,30.0,0.0,0.0
2020-08-21,36077,Otsego,4.0,166.0,857.0,14.0,5.0,150.0,80.0,0.0,80.0,0.0,0.0
2020-08-21,36079,Putnam,4.0,798.0,434.0,9.0,0.0,70.0,18.0,70.0,14.0,4.0,0.0
2020-08-21,36081,Queens,4.0,18870.0,16849.0,1789.0,488.0,4357.0,2046.0,3210.0,1414.0,312.0,125.0
2020-08-21,36083,Rensselaer,4.0,1218.0,941.0,92.0,89.0,153.0,84.0,153.0,84.0,21.0,21.0
2020-08-21,36085,Richmond,4.0,3762.0,3976.0,107.0,52.0,744.0,357.0,522.0,213.0,20.0,14.0
2020-08-21,36087,Rockland,4.0,324.0,302.0,34.0,16.0,129.0,32.0,120.0,0.0,5.0,0.0
2020-08-21,36091,Saratoga,4.0,0.0,430.0,4.0,4.0,93.0,69.0,0.0,69.0,0.0,0.0
2020-08-21,36093,Schenectady,4.0,2205.0,1310.0,120.0,67.0,308.0,187.0,308.0,187.0,21.0,7.0
2020-08-21,36095,Schoharie,4.0,217.0,91.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36097,Schuyler,4.0,182.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36101,Steuben,4.0,133.0,444.0,0.0,0.0,56.0,34.0,0.0,34.0,0.0,0.0
2020-08-21,36103,Suffolk,4.0,14006.0,12955.0,862.0,322.0,2560.0,1587.0,2122.0,1370.0,126.0,79.0
2020-08-21,36105,Sullivan,4.0,609.0,498.0,20.0,4.0,133.0,52.0,133.0,52.0,4.0,0.0
2020-08-21,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36109,Tompkins,4.0,1050.0,649.0,20.0,0.0,112.0,47.0,112.0,44.0,4.0,0.0
2020-08-21,36111,Ulster,4.0,1071.0,691.0,29.0,10.0,91.0,34.0,91.0,34.0,5.0,5.0
2020-08-21,36113,Warren,4.0,1442.0,1029.0,12.0,8.0,154.0,64.0,154.0,64.0,0.0,0.0
2020-08-21,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36117,Wayne,4.0,0.0,472.0,0.0,0.0,98.0,59.0,0.0,0.0,0.0,0.0
2020-08-21,36119,Westchester,4.0,6602.0,4426.0,649.0,155.0,945.0,347.0,761.0,320.0,70.0,21.0
2020-08-21,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36123,Yates,4.0,126.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36061,New York,4.0,48442.0,52252.0,2396.0,616.0,10618.0,7538.0,6209.0,4556.0,254.0,91.0
2020-08-21,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36089,St. Lawrence,4.0,340.0,859.0,8.0,8.0,117.0,67.0,28.0,28.0,0.0,0.0
2020-08-21,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36001,Albany,4.0,3290.0,2246.0,65.0,50.0,301.0,164.0,196.0,117.0,17.0,14.0
2020-08-28,36003,Allegany,4.0,511.0,185.0,4.0,0.0,70.0,18.0,70.0,18.0,0.0,0.0
2020-08-28,36005,Bronx,4.0,25384.0,15496.0,493.0,398.0,3600.0,2217.0,2807.0,1422.0,54.0,33.0
2020-08-28,36007,Broome,4.0,3667.0,2169.0,101.0,101.0,366.0,211.0,366.0,211.0,32.0,32.0
2020-08-28,36009,Cattaraugus,4.0,495.0,497.0,17.0,11.0,36.0,36.0,35.0,35.0,0.0,0.0
2020-08-28,36011,Cayuga,4.0,0.0,506.0,34.0,6.0,133.0,46.0,133.0,30.0,0.0,0.0
2020-08-28,36013,Chautauqua,4.0,1041.0,819.0,11.0,11.0,101.0,69.0,101.0,62.0,5.0,5.0
2020-08-28,36015,Chemung,4.0,1155.0,750.0,0.0,0.0,140.0,117.0,140.0,117.0,0.0,0.0
2020-08-28,36017,Chenango,4.0,0.0,54.0,5.0,5.0,49.0,9.0,0.0,0.0,5.0,5.0
2020-08-28,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36021,Columbia,4.0,375.0,375.0,0.0,0.0,50.0,15.0,10.0,15.0,0.0,0.0
2020-08-28,36023,Cortland,4.0,308.0,138.0,0.0,0.0,48.0,17.0,48.0,17.0,0.0,0.0
2020-08-28,36025,Delaware,4.0,397.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36027,Dutchess,4.0,3136.0,2494.0,211.0,34.0,329.0,294.0,224.0,193.0,37.0,7.0
2020-08-28,36029,Erie,4.0,13373.0,11379.0,317.0,175.0,3145.0,1195.0,2371.0,982.0,57.0,21.0
2020-08-28,36031,Essex,4.0,175.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36033,Franklin,4.0,831.0,261.0,53.0,0.0,84.0,17.0,84.0,17.0,8.0,0.0
2020-08-28,36035,Fulton,4.0,0.0,141.0,8.0,0.0,56.0,43.0,16.0,9.0,7.0,0.0
2020-08-28,36037,Genesee,4.0,0.0,210.0,0.0,0.0,91.0,22.0,0.0,0.0,0.0,0.0
2020-08-28,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36043,Herkimer,4.0,0.0,132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36045,Jefferson,4.0,106.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36047,Kings,4.0,23327.0,14547.0,1009.0,218.0,2601.0,1818.0,2027.0,1478.0,157.0,90.0
2020-08-28,36049,Lewis,4.0,250.0,60.0,0.0,0.0,30.0,8.0,30.0,8.0,0.0,0.0
2020-08-28,36051,Livingston,4.0,252.0,164.0,4.0,4.0,56.0,33.0,56.0,33.0,0.0,0.0
2020-08-28,36053,Madison,4.0,317.0,207.0,12.0,5.0,53.0,29.0,53.0,29.0,12.0,4.0
2020-08-28,36055,Monroe,4.0,9639.0,12683.0,76.0,51.0,2982.0,1301.0,1428.0,798.0,28.0,27.0
2020-08-28,36057,Montgomery,4.0,585.0,277.0,20.0,4.0,60.0,18.0,55.0,18.0,7.0,0.0
2020-08-28,36059,Nassau,4.0,17627.0,13695.0,335.0,160.0,2777.0,1613.0,2596.0,1330.0,117.0,60.0
2020-08-28,36063,Niagara,4.0,1526.0,956.0,11.0,4.0,172.0,91.0,157.0,76.0,4.0,0.0
2020-08-28,36065,Oneida,4.0,0.0,314.0,96.0,37.0,70.0,13.0,0.0,0.0,22.0,6.0
2020-08-28,36067,Onondaga,4.0,8422.0,7118.0,87.0,69.0,1544.0,1070.0,1299.0,959.0,5.0,4.0
2020-08-28,36069,Ontario,4.0,1526.0,1035.0,8.0,8.0,245.0,113.0,182.0,97.0,0.0,0.0
2020-08-28,36071,Orange,4.0,3794.0,3081.0,100.0,48.0,1050.0,270.0,910.0,225.0,24.0,7.0
2020-08-28,36073,Orleans,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36075,Oswego,4.0,492.0,241.0,0.0,0.0,68.0,24.0,68.0,24.0,0.0,0.0
2020-08-28,36077,Otsego,4.0,144.0,1089.0,28.0,4.0,210.0,85.0,0.0,85.0,0.0,0.0
2020-08-28,36079,Putnam,4.0,798.0,359.0,14.0,4.0,70.0,12.0,70.0,6.0,0.0,0.0
2020-08-28,36081,Queens,4.0,20276.0,18543.0,1855.0,470.0,4662.0,2208.0,3276.0,1460.0,284.0,139.0
2020-08-28,36083,Rensselaer,4.0,1218.0,1030.0,65.0,59.0,147.0,82.0,126.0,71.0,18.0,15.0
2020-08-28,36085,Richmond,4.0,4335.0,4444.0,87.0,54.0,868.0,497.0,609.0,317.0,14.0,14.0
2020-08-28,36087,Rockland,4.0,828.0,557.0,34.0,18.0,240.0,47.0,240.0,18.0,8.0,4.0
2020-08-28,36091,Saratoga,4.0,0.0,704.0,5.0,5.0,155.0,107.0,0.0,107.0,0.0,0.0
2020-08-28,36093,Schenectady,4.0,2205.0,1261.0,77.0,37.0,308.0,187.0,308.0,187.0,15.0,4.0
2020-08-28,36095,Schoharie,4.0,217.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36097,Schuyler,4.0,182.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36101,Steuben,4.0,133.0,402.0,0.0,0.0,56.0,43.0,0.0,43.0,0.0,0.0
2020-08-28,36103,Suffolk,4.0,15401.0,14411.0,551.0,251.0,2771.0,1935.0,2325.0,1714.0,63.0,44.0
2020-08-28,36105,Sullivan,4.0,609.0,479.0,28.0,13.0,133.0,47.0,133.0,47.0,8.0,5.0
2020-08-28,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36109,Tompkins,4.0,1050.0,605.0,6.0,0.0,112.0,40.0,112.0,40.0,4.0,0.0
2020-08-28,36111,Ulster,4.0,1071.0,594.0,32.0,14.0,91.0,43.0,91.0,43.0,8.0,7.0
2020-08-28,36113,Warren,4.0,1442.0,1027.0,4.0,0.0,154.0,72.0,154.0,72.0,0.0,0.0
2020-08-28,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36117,Wayne,4.0,0.0,424.0,0.0,0.0,98.0,52.0,0.0,0.0,0.0,0.0
2020-08-28,36119,Westchester,4.0,7015.0,6481.0,665.0,164.0,1553.0,660.0,1103.0,344.0,34.0,14.0
2020-08-28,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36123,Yates,4.0,126.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36061,New York,4.0,47559.0,51853.0,2392.0,562.0,10668.0,7600.0,6266.0,4572.0,269.0,101.0
2020-08-28,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36089,St. Lawrence,4.0,459.0,945.0,4.0,4.0,109.0,57.0,25.0,25.0,0.0,0.0
2020-08-28,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36001,Albany,4.0,3290.0,2158.0,88.0,70.0,301.0,189.0,196.0,118.0,8.0,6.0
2020-09-04,36003,Allegany,4.0,511.0,154.0,4.0,0.0,70.0,13.0,70.0,13.0,0.0,0.0
2020-09-04,36005,Bronx,4.0,25543.0,15465.0,574.0,462.0,3597.0,2145.0,2805.0,1407.0,107.0,78.0
2020-09-04,36007,Broome,4.0,3049.0,1762.0,65.0,65.0,330.0,182.0,330.0,182.0,22.0,22.0
2020-09-04,36009,Cattaraugus,4.0,900.0,901.0,33.0,16.0,70.0,69.0,70.0,69.0,6.0,6.0
2020-09-04,36011,Cayuga,4.0,0.0,482.0,26.0,0.0,133.0,45.0,133.0,45.0,0.0,0.0
2020-09-04,36013,Chautauqua,4.0,1080.0,809.0,16.0,16.0,109.0,64.0,109.0,53.0,4.0,4.0
2020-09-04,36015,Chemung,4.0,1155.0,767.0,8.0,8.0,140.0,114.0,140.0,114.0,4.0,4.0
2020-09-04,36017,Chenango,4.0,0.0,48.0,9.0,7.0,49.0,13.0,0.0,0.0,9.0,7.0
2020-09-04,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36021,Columbia,4.0,492.0,492.0,0.0,0.0,60.0,25.0,60.0,25.0,0.0,0.0
2020-09-04,36023,Cortland,4.0,539.0,271.0,0.0,0.0,84.0,36.0,84.0,36.0,0.0,0.0
2020-09-04,36025,Delaware,4.0,397.0,106.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36027,Dutchess,4.0,3136.0,2242.0,198.0,24.0,329.0,240.0,224.0,176.0,18.0,4.0
2020-09-04,36029,Erie,4.0,13560.0,10404.0,310.0,199.0,3021.0,1051.0,2382.0,922.0,55.0,22.0
2020-09-04,36031,Essex,4.0,175.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
