date,fips,county,hospital_pk,total_adult_inpatient_sum,total_adult_used_inpatient_sum,total_adult_confirmed_and_suspected_covid_sum,total_adult_confirmed_covid_sum,total_icu_sum,used_icu_sum,total_staffed_adult_icu_sum,used_staffed_adult_icu_sum,staffed_icu_adult_confirmed_and_suspected_covid_sum,staffed_icu_adult_confirmed_covid_sum,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2020-11-13,36097,Schuyler,331313,182,97,0,0,0,0,0,0,0,0,26.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36101,Steuben,330277,539,343,104,104,56,47,56,47,15,15,77.0,49.0,14.9,14.9,8.0,6.7,8.0,6.7,-999999.0,-999999.0
2020-11-13,36101,Steuben,330144,84,84,0,0,0,0,0,0,0,0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36101,Steuben,330151,133,48,12,0,0,0,0,0,0,0,19.0,6.9,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36103,Suffolk,330141,1292,1107,112,25,173,167,173,167,33,9,184.6,158.1,16.0,-999999.0,24.7,23.9,24.7,23.9,4.7,-999999.0
2020-11-13,36103,Suffolk,330286,2590,2191,159,152,560,482,420,338,19,19,370.0,313.0,22.7,21.7,80.0,68.9,60.0,48.3,-999999.0,-999999.0
2020-11-13,36103,Suffolk,330107,907,773,47,47,56,45,56,45,-999999,-999999,129.6,110.4,6.7,6.7,8.0,6.4,8.0,6.4,-999999.0,-999999.0
2020-11-13,36103,Suffolk,330393,4494,3512,253,173,927,487,581,447,13,13,642.0,501.7,36.1,24.7,132.4,69.6,83.0,63.9,-999999.0,-999999.0
2020-11-13,36103,Suffolk,330185,1435,785,32,15,294,68,294,68,0,0,205.0,112.1,4.6,-999999.0,42.0,9.7,42.0,9.7,0.0,0.0
2020-11-13,36103,Suffolk,330246,1400,1090,18,18,238,85,182,85,12,12,200.0,155.7,-999999.0,-999999.0,34.0,12.1,26.0,12.1,-999999.0,-999999.0
2020-11-13,36103,Suffolk,330045,1904,1478,133,77,357,225,294,216,23,21,272.0,211.1,19.0,11.0,51.0,32.1,42.0,30.9,-999999.0,-999999.0
2020-11-13,36103,Suffolk,330043,2016,1780,166,106,343,250,266,229,37,35,288.0,254.3,23.7,15.1,49.0,35.7,38.0,32.7,5.3,5.0
2020-11-13,36103,Suffolk,330401,1477,1080,65,42,161,108,161,108,16,14,211.0,154.3,9.3,6.0,23.0,15.4,23.0,15.4,-999999.0,-999999.0
2020-11-13,36105,Sullivan,330386,609,413,40,14,133,25,133,25,15,9,87.0,59.0,5.7,-999999.0,19.0,-999999.0,19.0,-999999.0,-999999.0,-999999.0
2020-11-13,36105,Sullivan,331303,165,39,6,0,0,0,0,0,0,0,23.6,5.6,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36109,Tompkins,330307,1050,662,92,50,112,65,112,65,16,14,150.0,94.6,13.1,7.1,16.0,9.3,16.0,9.3,-999999.0,-999999.0
2020-11-13,36111,Ulster,330224,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36111,Ulster,331310,266,105,24,23,0,0,0,0,0,0,38.0,15.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36111,Ulster,330004,805,643,110,71,91,53,91,53,21,17,115.0,91.9,15.7,10.1,13.0,7.6,13.0,7.6,-999999.0,-999999.0
2020-11-13,36113,Warren,330191,1442,958,8,8,154,50,154,50,-999999,-999999,206.0,136.9,-999999.0,-999999.0,22.0,7.1,22.0,7.1,-999999.0,-999999.0
2020-11-13,36117,Wayne,330030,784,417,79,79,98,51,98,51,8,8,112.0,59.6,11.3,11.3,14.0,7.3,14.0,7.3,-999999.0,-999999.0
2020-11-13,36119,Westchester,333301,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36119,Westchester,330304,1995,1459,133,116,112,76,112,76,26,26,285.0,208.4,19.0,16.6,16.0,10.9,16.0,10.9,-999999.0,-999999.0
2020-11-13,36119,Westchester,330267,754,791,168,168,112,93,84,79,18,18,107.7,113.0,24.0,24.0,16.0,13.3,12.0,11.3,-999999.0,-999999.0
2020-11-13,36119,Westchester,330086,420,196,16,0,70,0,70,0,0,0,60.0,28.0,-999999.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
2020-11-13,36119,Westchester,330208,2597,1454,231,74,364,105,364,105,27,10,371.0,207.7,33.0,10.6,52.0,15.0,52.0,15.0,-999999.0,-999999.0
2020-11-13,36119,Westchester,330234,5117,4253,263,155,1281,976,728,573,90,36,731.0,607.6,37.6,22.1,183.0,139.4,104.0,81.9,12.9,5.1
2020-11-13,36119,Westchester,330184,1120,658,115,92,224,47,224,47,14,14,160.0,94.0,16.4,13.1,32.0,6.7,32.0,6.7,-999999.0,-999999.0
2020-11-13,36119,Westchester,330006,812,607,89,16,42,27,42,27,13,6,116.0,86.7,12.7,-999999.0,6.0,-999999.0,6.0,-999999.0,-999999.0,-999999.0
2020-11-13,36119,Westchester,330261,1090,572,110,107,72,61,72,61,8,7,181.7,95.3,18.3,17.8,12.0,10.2,12.0,10.2,-999999.0,-999999.0
2020-11-13,36119,Westchester,330162,1253,638,120,58,175,39,105,39,-999999,-999999,179.0,91.1,17.1,8.3,25.0,5.6,15.0,5.6,-999999.0,-999999.0
2020-11-13,36121,Wyoming,330008,353,249,45,44,49,32,49,32,11,10,50.4,35.6,6.4,6.3,7.0,4.6,7.0,4.6,-999999.0,-999999.0
2020-11-13,36123,Yates,331314,126,78,11,11,0,0,0,0,0,0,18.0,11.1,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36001,Albany,330013,3737,3737,530,353,847,587,587,587,117,87,533.9,533.9,75.7,50.4,121.0,83.9,83.9,83.9,16.7,12.4
2020-11-20,36001,Albany,330057,3290,2139,286,286,301,208,196,147,44,44,470.0,305.6,40.9,40.9,43.0,29.7,28.0,21.0,6.3,6.3
2020-11-20,36003,Allegany,330096,343,211,111,98,42,31,42,31,13,9,49.0,30.1,15.9,14.0,6.0,4.4,6.0,4.4,-999999.0,-999999.0
2020-11-20,36003,Allegany,331301,140,37,0,0,0,0,0,0,0,0,20.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36005,Bronx,330385,3385,642,84,60,882,75,882,69,12,10,483.6,91.7,12.0,8.6,126.0,10.7,126.0,9.9,-999999.0,-999999.0
2020-11-20,36005,Bronx,330059,9604,7352,422,422,1456,1050,875,689,87,87,1372.0,1050.3,60.3,60.3,208.0,150.0,125.0,98.4,12.4,12.4
2020-11-20,36005,Bronx,330080,3643,1392,145,116,371,265,308,174,46,33,520.4,198.9,20.7,16.6,53.0,37.9,44.0,24.9,6.6,4.7
2020-11-20,36005,Bronx,332006,1575,1195,174,174,0,0,0,0,0,0,225.0,170.7,24.9,24.9,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36005,Bronx,330009,2583,2323,177,114,539,315,259,205,49,33,369.0,331.9,25.3,16.3,77.0,45.0,37.0,29.3,7.0,4.7
2020-11-20,36005,Bronx,330399,2037,1359,98,92,392,219,308,200,44,44,291.0,194.1,14.0,13.1,56.0,31.3,44.0,28.6,6.3,6.3
2020-11-20,36005,Bronx,330127,4026,2002,91,80,848,549,769,400,46,36,575.1,286.0,13.0,11.4,121.1,78.4,109.9,57.1,6.6,5.1
2020-11-20,36007,Broome,330394,2632,1897,268,268,420,315,420,315,115,115,376.0,271.0,38.3,38.3,60.0,45.0,60.0,45.0,16.4,16.4
2020-11-20,36007,Broome,330011,2163,960,250,206,126,44,126,44,23,23,309.0,137.1,35.7,29.4,18.0,6.3,18.0,6.3,-999999.0,-999999.0
2020-11-20,36009,Cattaraugus,330103,1582,896,149,113,133,77,133,74,24,16,226.0,128.0,21.3,16.1,19.0,11.0,19.0,10.6,-999999.0,-999999.0
2020-11-20,36011,Cayuga,330235,889,527,73,73,133,48,133,47,4,4,127.0,75.3,10.4,10.4,19.0,6.9,19.0,6.7,-999999.0,-999999.0
2020-11-20,36013,Chautauqua,330239,896,791,60,60,77,69,77,69,18,18,128.0,113.0,8.6,8.6,11.0,9.9,11.0,9.9,-999999.0,-999999.0
2020-11-20,36013,Chautauqua,330229,273,201,24,21,41,34,41,34,8,8,39.0,28.7,-999999.0,-999999.0,5.9,4.9,5.9,4.9,-999999.0,-999999.0
2020-11-20,36013,Chautauqua,330166,28,10,5,-999999,0,0,0,0,0,0,4.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36015,Chemung,330090,1155,919,260,260,140,116,140,116,30,30,165.0,131.3,37.1,37.1,20.0,16.6,20.0,16.6,4.3,4.3
2020-11-20,36017,Chenango,330033,224,47,5,-999999,49,10,49,10,5,-999999,32.0,6.7,-999999.0,-999999.0,7.0,-999999.0,7.0,-999999.0,-999999.0,-999999.0
2020-11-20,36019,Clinton,330250,934,879,44,35,65,58,65,58,12,12,133.4,125.6,6.3,5.0,9.3,8.3,9.3,8.3,-999999.0,-999999.0
2020-11-20,36021,Columbia,330094,645,473,90,90,50,28,50,28,13,13,129.0,94.6,18.0,18.0,10.0,5.6,10.0,5.6,-999999.0,-999999.0
2020-11-20,36023,Cortland,330175,539,214,41,41,84,41,84,41,12,12,77.0,30.6,5.9,5.9,12.0,5.9,12.0,5.9,-999999.0,-999999.0
2020-11-20,36025,Delaware,331304,4,4,0,0,0,0,0,0,0,0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36025,Delaware,331312,252,41,0,0,0,0,0,0,0,0,36.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36025,Delaware,331305,112,67,-999999,-999999,0,0,0,0,0,0,16.0,9.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36027,Dutchess,330049,700,404,82,32,49,34,49,34,17,7,100.0,57.7,11.7,4.6,7.0,4.9,7.0,4.9,-999999.0,-999999.0
2020-11-20,36027,Dutchess,330023,2436,2006,370,231,306,227,201,152,85,78,348.0,286.6,52.9,33.0,43.7,32.4,28.7,21.7,12.1,11.1
2020-11-20,36029,Erie,330078,1463,978,463,463,1162,103,1162,103,64,64,209.0,139.7,66.1,66.1,166.0,14.7,166.0,14.7,9.1,9.1
2020-11-20,36029,Erie,330005,6328,4702,983,827,1505,654,1505,654,198,163,904.0,671.7,140.4,118.1,215.0,93.4,215.0,93.4,28.3,23.3
2020-11-20,36029,Erie,330354,994,884,28,28,98,74,98,74,-999999,-999999,142.0,126.3,4.0,4.0,14.0,10.6,14.0,10.6,-999999.0,-999999.0
2020-11-20,36029,Erie,330111,147,64,14,-999999,0,0,0,0,0,0,21.0,9.1,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36029,Erie,330219,3626,3162,185,179,322,239,322,239,27,27,518.0,451.7,26.4,25.6,46.0,34.1,46.0,34.1,-999999.0,-999999.0
2020-11-20,36029,Erie,330279,1355,1105,151,151,225,130,225,130,43,43,271.0,221.0,30.2,30.2,45.0,26.0,45.0,26.0,8.6,8.6
2020-11-20,36029,Erie,330102,1162,692,111,111,105,71,105,71,27,27,166.0,98.9,15.9,15.9,15.0,10.1,15.0,10.1,-999999.0,-999999.0
2020-11-20,36031,Essex,331302,175,97,20,17,0,0,0,0,0,0,25.0,13.9,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36033,Franklin,330079,791,215,18,18,56,27,56,27,18,18,113.0,30.7,-999999.0,-999999.0,8.0,-999999.0,8.0,-999999.0,-999999.0,-999999.0
2020-11-20,36033,Franklin,330084,266,127,51,39,35,18,35,18,13,10,38.0,18.1,7.3,5.6,5.0,-999999.0,5.0,-999999.0,-999999.0,-999999.0
2020-11-20,36035,Fulton,330276,227,164,38,13,56,37,56,37,9,4,32.4,23.4,5.4,-999999.0,8.0,5.3,8.0,5.3,-999999.0,-999999.0
2020-11-20,36037,Genesee,330073,574,317,68,68,91,37,91,37,11,11,82.0,45.3,9.7,9.7,13.0,5.3,13.0,5.3,-999999.0,-999999.0
2020-11-20,36043,Herkimer,331311,210,106,-999999,-999999,0,0,0,0,0,0,30.0,15.1,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36045,Jefferson,331309,44,44,0,0,0,0,0,0,0,0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36045,Jefferson,330157,918,649,25,0,68,43,68,43,0,0,131.1,92.7,-999999.0,0.0,9.7,6.1,9.7,6.1,0.0,0.0
2020-11-20,36045,Jefferson,331318,98,98,5,4,0,0,0,0,0,0,14.0,14.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36047,Kings,330236,3521,2763,280,230,476,355,238,200,49,46,503.0,394.7,40.0,32.9,68.0,50.7,34.0,28.6,7.0,6.6
2020-11-20,36047,Kings,330201,1310,975,251,33,66,65,66,65,47,7,187.1,139.3,35.9,4.7,9.4,9.3,9.4,9.3,6.7,-999999.0
2020-11-20,36047,Kings,330397,1834,1071,219,49,91,87,91,87,24,15,262.0,153.0,31.3,7.0,13.0,12.4,13.0,12.4,-999999.0,-999999.0
2020-11-20,36047,Kings,330396,2638,1166,47,38,203,157,203,112,-999999,-999999,376.9,166.6,6.7,5.4,29.0,22.4,29.0,16.0,-999999.0,-999999.0
2020-11-20,36047,Kings,330233,1886,1662,115,94,346,292,272,253,31,28,269.4,237.4,16.4,13.4,49.4,41.7,38.9,36.1,4.4,4.0
2020-11-20,36047,Kings,330019,882,571,90,82,133,110,133,110,10,10,126.0,81.6,12.9,11.7,19.0,15.7,19.0,15.7,-999999.0,-999999.0
2020-11-20,36047,Kings,330056,2527,1229,40,30,315,227,133,106,8,7,361.0,175.6,5.7,4.3,45.0,32.4,19.0,15.1,-999999.0,-999999.0
2020-11-20,36047,Kings,330202,4945,2460,100,84,350,259,294,174,15,11,706.4,351.4,14.3,12.0,50.0,37.0,42.0,24.9,-999999.0,-999999.0
2020-11-20,36047,Kings,330350,1512,775,45,43,420,145,119,71,8,7,216.0,110.7,6.4,6.1,60.0,20.7,17.0,10.1,-999999.0,-999999.0
2020-11-20,36047,Kings,330221,1421,940,137,63,112,87,112,87,18,15,203.0,134.3,19.6,9.0,16.0,12.4,16.0,12.4,-999999.0,-999999.0
2020-11-20,36047,Kings,330194,3899,2948,304,303,532,356,455,326,66,66,557.0,421.1,43.4,43.3,76.0,50.9,65.0,46.6,9.4,9.4
2020-11-20,36047,Kings,330196,3347,1490,169,135,419,234,419,225,46,44,478.1,212.9,24.1,19.3,59.9,33.4,59.9,32.1,6.6,6.3
2020-11-20,36049,Lewis,331317,175,78,18,18,42,6,42,6,-999999,-999999,25.0,11.1,-999999.0,-999999.0,6.0,-999999.0,6.0,-999999.0,-999999.0,-999999.0
2020-11-20,36051,Livingston,330238,252,213,49,32,56,41,56,41,9,8,36.0,30.4,7.0,4.6,8.0,5.9,8.0,5.9,-999999.0,-999999.0
2020-11-20,36053,Madison,331316,175,88,5,5,28,8,28,8,5,5,25.0,12.6,-999999.0,-999999.0,4.0,-999999.0,4.0,-999999.0,-999999.0,-999999.0
2020-11-20,36053,Madison,330115,252,203,35,35,42,35,42,35,0,0,36.0,29.0,5.0,5.0,6.0,5.0,6.0,5.0,0.0,0.0
2020-11-20,36055,Monroe,330226,2520,2154,390,390,770,130,770,130,56,56,360.0,307.7,55.7,55.7,110.0,18.6,110.0,18.6,8.0,8.0
2020-11-20,36055,Monroe,330164,2166,1856,289,288,98,83,98,83,30,30,309.4,265.1,41.3,41.1,14.0,11.9,14.0,11.9,4.3,4.3
2020-11-20,36055,Monroe,330125,4760,3431,489,489,1891,290,1891,290,70,70,680.0,490.1,69.9,69.9,270.1,41.4,270.1,41.4,10.0,10.0
2020-11-20,36055,Monroe,330285,5691,4985,571,507,1057,835,861,701,129,129,813.0,712.1,81.6,72.4,151.0,119.3,123.0,100.1,18.4,18.4
2020-11-20,36057,Montgomery,330047,819,482,71,23,84,48,77,48,17,8,117.0,68.9,10.1,-999999.0,12.0,6.9,11.0,6.9,-999999.0,-999999.0
2020-11-20,36059,Nassau,330027,2310,1970,99,76,448,448,378,385,18,12,330.0,281.4,14.1,10.9,64.0,64.0,54.0,55.0,-999999.0,-999999.0
2020-11-20,36059,Nassau,330182,2499,1902,118,118,560,313,560,313,27,27,357.0,271.7,16.9,16.9,80.0,44.7,80.0,44.7,-999999.0,-999999.0
2020-11-20,36059,Nassau,330198,2627,2089,201,181,218,198,218,198,26,25,375.3,298.4,28.7,25.9,31.1,28.3,31.1,28.3,-999999.0,-999999.0
2020-11-20,36059,Nassau,330106,6908,4880,489,382,1204,448,861,293,109,101,986.9,697.1,69.9,54.6,172.0,64.0,123.0,41.9,15.6,14.4
2020-11-20,36059,Nassau,330331,1267,891,193,175,140,91,140,91,31,31,181.0,127.3,27.6,25.0,20.0,13.0,20.0,13.0,4.4,4.4
2020-11-20,36059,Nassau,330181,1092,741,76,56,126,39,126,39,6,6,156.0,105.9,10.9,8.0,18.0,5.6,18.0,5.6,-999999.0,-999999.0
2020-11-20,36059,Nassau,330259,1449,966,65,64,161,93,91,49,11,11,207.0,138.0,9.3,9.1,23.0,13.3,13.0,7.0,-999999.0,-999999.0
2020-11-20,36059,Nassau,330332,1008,455,80,80,84,59,84,59,20,20,144.0,65.0,11.4,11.4,12.0,8.4,12.0,8.4,-999999.0,-999999.0
2020-11-20,36061,New York,330024,9030,8498,733,509,1869,1760,1722,1642,129,106,1290.0,1214.0,104.7,72.7,267.0,251.4,246.0,234.6,18.4,15.1
2020-11-20,36061,New York,330154,3332,3022,132,79,280,190,245,176,24,22,476.0,431.7,18.9,11.3,40.0,27.1,35.0,25.1,-999999.0,-999999.0
2020-11-20,36061,New York,330101,15262,12999,1802,876,3549,2845,1890,1668,260,134,2180.3,1857.0,257.4,125.1,507.0,406.4,270.0,238.3,37.1,19.1
2020-11-20,36061,New York,330270,1009,821,-999999,-999999,28,10,28,10,-999999,-999999,144.1,117.3,-999999.0,-999999.0,4.0,-999999.0,4.0,-999999.0,-999999.0,-999999.0
2020-11-20,36061,New York,330199,1070,602,27,21,111,53,111,40,-999999,0,152.9,86.0,-999999.0,-999999.0,15.9,7.6,15.9,5.7,-999999.0,0.0
2020-11-20,36061,New York,330169,2980,2235,292,181,301,236,301,236,31,17,425.7,319.3,41.7,25.9,43.0,33.7,43.0,33.7,4.4,-999999.0
2020-11-20,36061,New York,330204,3634,3896,127,94,545,545,444,401,41,32,519.1,556.6,18.1,13.4,77.9,77.9,63.4,57.3,5.9,4.6
2020-11-20,36061,New York,330214,10598,8254,617,552,2730,2019,1785,1277,114,102,1514.0,1179.1,88.1,78.9,390.0,288.4,255.0,182.4,16.3,14.6
2020-11-20,36061,New York,330100,16,16,0,0,0,0,0,0,0,0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36061,New York,330410,224,224,0,0,0,0,0,0,0,0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36061,New York,332008,815,815,0,0,0,0,0,0,0,0,116.4,116.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36061,New York,330119,2940,2008,155,83,777,309,581,200,6,5,420.0,286.9,22.1,11.9,111.0,44.1,83.0,28.6,-999999.0,-999999.0
2020-11-20,36061,New York,330046,4760,3765,492,236,453,419,453,419,68,55,680.0,537.9,70.3,33.7,64.7,59.9,64.7,59.9,9.7,7.9
2020-11-20,36061,New York,330240,1506,796,46,38,195,121,160,73,9,9,215.1,113.7,6.6,5.4,27.9,17.3,22.9,10.4,-999999.0,-999999.0
2020-11-20,36063,Niagara,330188,609,369,48,48,84,38,84,38,6,6,87.0,52.7,6.9,6.9,12.0,5.4,12.0,5.4,-999999.0,-999999.0
2020-11-20,36063,Niagara,330163,490,269,9,9,35,12,35,12,0,0,70.0,38.4,-999999.0,-999999.0,5.0,-999999.0,5.0,-999999.0,0.0,0.0
2020-11-20,36063,Niagara,330065,868,483,87,51,84,61,84,61,34,27,124.0,69.0,12.4,7.3,12.0,8.7,12.0,8.7,4.9,-999999.0
2020-11-20,36065,Oneida,330245,1253,930,115,83,203,144,203,144,17,14,179.0,132.9,16.4,11.9,29.0,20.6,29.0,20.6,-999999.0,-999999.0
2020-11-20,36065,Oneida,330215,436,297,74,71,70,46,70,46,17,14,62.3,42.4,10.6,10.1,10.0,6.6,10.0,6.6,-999999.0,-999999.0
2020-11-20,36065,Oneida,330044,1687,1090,220,207,140,107,140,107,46,44,241.0,155.7,31.4,29.6,20.0,15.3,20.0,15.3,6.6,6.3
2020-11-20,36067,Onondaga,330203,2387,1033,261,261,385,125,385,125,50,50,341.0,147.6,37.3,37.3,55.0,17.9,55.0,17.9,7.1,7.1
2020-11-20,36067,Onondaga,330241,4242,3540,437,410,819,706,714,667,147,136,606.0,505.7,62.4,58.6,117.0,100.9,102.0,95.3,21.0,19.4
2020-11-20,36067,Onondaga,330140,3157,2359,220,220,560,305,420,225,18,18,451.0,337.0,31.4,31.4,80.0,43.6,60.0,32.1,-999999.0,-999999.0
2020-11-20,36069,Ontario,330265,399,231,16,16,63,19,63,19,6,6,57.0,33.0,-999999.0,-999999.0,9.0,-999999.0,9.0,-999999.0,-999999.0,-999999.0
2020-11-20,36069,Ontario,330058,497,285,32,32,98,32,98,32,14,14,71.0,40.7,4.6,4.6,14.0,4.6,14.0,4.6,-999999.0,-999999.0
2020-11-20,36069,Ontario,330074,1029,565,56,47,84,72,84,72,13,13,147.0,80.7,8.0,6.7,12.0,10.3,12.0,10.3,-999999.0,-999999.0
2020-11-20,36071,Orange,330135,343,88,22,20,70,18,70,18,9,8,49.0,12.6,-999999.0,-999999.0,10.0,-999999.0,10.0,-999999.0,-999999.0,-999999.0
2020-11-20,36071,Orange,330126,2786,2016,248,220,805,217,665,190,25,21,398.0,288.0,35.4,31.4,115.0,31.0,95.0,27.1,-999999.0,-999999.0
2020-11-20,36071,Orange,330264,938,976,329,328,113,111,113,111,63,63,134.0,139.4,47.0,46.9,16.1,15.9,16.1,15.9,9.0,9.0
2020-11-20,36071,Orange,330205,350,139,19,17,56,27,56,27,5,4,50.0,19.9,-999999.0,-999999.0,8.0,-999999.0,8.0,-999999.0,-999999.0,-999999.0
2020-11-20,36073,Orleans,331319,364,36,0,0,0,0,0,0,0,0,52.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36075,Oswego,330218,861,420,40,40,119,55,119,55,25,25,123.0,60.0,5.7,5.7,17.0,7.9,17.0,7.9,-999999.0,-999999.0
2020-11-20,36077,Otsego,330136,1064,1086,41,41,210,194,210,194,9,9,152.0,155.1,5.9,5.9,30.0,27.7,30.0,27.7,-999999.0,-999999.0
2020-11-20,36077,Otsego,330085,371,148,6,6,0,0,0,0,0,0,53.0,21.1,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36079,Putnam,330273,798,530,102,39,70,37,70,37,-999999,0,114.0,75.7,14.6,5.6,10.0,5.3,10.0,5.3,-999999.0,0.0
2020-11-20,36081,Queens,330231,2649,995,121,92,196,101,196,82,23,19,378.4,142.1,17.3,13.1,28.0,14.4,28.0,11.7,-999999.0,-999999.0
2020-11-20,36081,Queens,330014,2016,1739,295,168,287,228,182,167,105,14,288.0,248.4,42.1,24.0,41.0,32.6,26.0,23.9,15.0,-999999.0
2020-11-20,36081,Queens,330193,1176,929,183,139,252,221,154,157,41,23,168.0,132.7,26.1,19.9,36.0,31.6,22.0,22.4,5.9,-999999.0
2020-11-20,36081,Queens,330195,8960,6536,766,601,1253,778,679,432,133,124,1280.0,933.7,109.4,85.9,179.0,111.1,97.0,61.7,19.0,17.7
2020-11-20,36081,Queens,330055,3387,3216,281,281,499,348,401,271,49,49,483.9,459.4,40.1,40.1,71.3,49.7,57.3,38.7,7.0,7.0
2020-11-20,36081,Queens,330395,1876,760,48,48,238,58,238,58,0,0,268.0,108.6,6.9,6.9,34.0,8.3,34.0,8.3,0.0,0.0
2020-11-20,36081,Queens,330128,5235,1932,203,166,1440,256,1412,236,28,25,747.9,276.0,29.0,23.7,205.7,36.6,201.7,33.7,4.0,-999999.0
2020-11-20,36083,Rensselaer,330180,1223,1085,85,68,147,81,147,81,12,9,174.7,155.0,12.1,9.7,21.0,11.6,21.0,11.6,-999999.0,-999999.0
2020-11-20,36085,Richmond,330160,4410,3197,859,775,686,628,618,560,237,235,630.0,456.7,122.7,110.7,98.0,89.7,88.3,80.0,33.9,33.6
2020-11-20,36085,Richmond,330028,1757,1181,122,122,511,216,392,120,26,26,251.0,168.7,17.4,17.4,73.0,30.9,56.0,17.1,-999999.0,-999999.0
2020-11-20,36087,Rockland,330104,1071,887,280,264,420,99,420,99,42,40,153.0,126.7,40.0,37.7,60.0,14.1,60.0,14.1,6.0,5.7
2020-11-20,36087,Rockland,330158,1855,1332,144,143,217,140,217,140,18,18,265.0,190.3,20.6,20.4,31.0,20.0,31.0,20.0,-999999.0,-999999.0
2020-11-20,36087,Rockland,330405,630,482,66,66,0,0,0,0,0,0,90.0,68.9,9.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36089,St. Lawrence,330211,637,280,9,9,70,33,70,33,6,6,91.0,40.0,-999999.0,-999999.0,10.0,4.7,10.0,4.7,-999999.0,-999999.0
2020-11-20,36089,St. Lawrence,330197,777,356,65,65,84,19,84,19,7,7,111.0,50.9,9.3,9.3,12.0,-999999.0,12.0,-999999.0,-999999.0,-999999.0
2020-11-20,36089,St. Lawrence,330223,168,52,0,0,0,0,0,0,0,0,24.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36089,St. Lawrence,331307,182,70,0,0,0,0,0,0,0,0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36089,St. Lawrence,331315,217,125,0,0,0,0,0,0,0,0,31.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36091,Saratoga,330222,1281,962,51,51,217,96,217,96,18,18,183.0,137.4,7.3,7.3,31.0,13.7,31.0,13.7,-999999.0,-999999.0
2020-11-20,36093,Schenectady,330153,2030,1428,168,152,308,200,308,199,42,41,290.0,204.0,24.0,21.7,44.0,28.6,44.0,28.4,6.0,5.9
2020-11-20,36093,Schenectady,330406,749,660,37,37,0,0,0,0,0,0,107.0,94.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36095,Schoharie,331320,217,97,7,6,0,0,0,0,0,0,31.0,13.9,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36097,Schuyler,331313,182,96,0,0,0,0,0,0,0,0,26.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36101,Steuben,330144,84,84,-999999,-999999,0,0,0,0,0,0,12.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
