date,fips,county,cases,deaths,active,recovered
2020-08-12,36031,Essex,56,0,56,0
2020-08-12,36033,Franklin,54,0,54,0
2020-08-12,36035,Fulton,299,24,275,0
2020-08-12,36037,Genesee,280,5,275,0
2020-08-12,36039,Greene,295,18,277,0
2020-08-12,36041,Hamilton,8,0,8,0
2020-08-12,36043,Herkimer,277,4,273,0
2020-08-12,36045,Jefferson,142,0,142,0
2020-08-12,36047,Kings,0,0,0,0
2020-08-12,36049,Lewis,46,0,46,0
2020-08-12,36051,Livingston,176,8,168,0
2020-08-12,36053,Madison,414,17,397,0
2020-08-12,36055,Monroe,5035,285,4750,0
2020-08-12,36057,Montgomery,177,4,173,0
2020-08-12,36059,Nassau,43761,2195,41566,0
2020-08-12,36063,Niagara,1514,98,1416,0
2020-08-12,36065,Oneida,2180,115,2065,0
2020-08-12,36067,Onondaga,3613,200,3413,0
2020-08-12,36069,Ontario,363,34,329,0
2020-08-12,36071,Orange,11191,491,10700,0
2020-08-12,36073,Orleans,298,54,244,0
2020-08-12,36075,Oswego,257,3,254,0
2020-08-12,36077,Otsego,118,5,113,0
2020-08-12,36079,Putnam,1450,63,1387,0
2020-08-12,36081,Queens,0,0,0,0
2020-08-12,36083,Rensselaer,780,30,750,0
2020-08-12,36085,Richmond,0,0,0,0
2020-08-12,36087,Rockland,13966,674,13292,0
2020-08-12,36091,Saratoga,768,17,751,0
2020-08-12,36093,Schenectady,1079,37,1042,0
2020-08-12,36095,Schoharie,69,0,69,0
2020-08-12,36097,Schuyler,22,0,22,0
2020-08-12,36099,Seneca,91,3,88,0
2020-08-12,36101,Steuben,300,42,258,0
2020-08-12,36103,Suffolk,43948,1998,41950,0
2020-08-12,36105,Sullivan,1491,48,1443,0
2020-08-12,36107,Tioga,194,25,169,0
2020-08-12,36109,Tompkins,234,0,234,0
2020-08-12,36111,Ulster,2077,92,1985,0
2020-08-12,36113,Warren,312,33,279,0
2020-08-12,36115,Washington,260,14,246,0
2020-08-12,36117,Wayne,258,3,255,0
2020-08-12,36119,Westchester,36324,1447,34877,0
2020-08-12,36121,Wyoming,118,5,113,0
2020-08-12,36123,Yates,57,7,50,0
2020-08-12,36061,New York,0,0,0,0
2020-08-12,99999,New York City,228729,23602,205127,0
2020-08-12,36089,St. Lawrence,263,4,259,0
2020-08-12,90036,Unassigned,0,0,0,0
2020-08-13,36001,Albany,2636,128,2508,0
2020-08-13,36003,Allegany,80,1,79,0
2020-08-13,36005,Bronx,0,0,0,0
2020-08-13,36007,Broome,1153,69,1084,0
2020-08-13,36009,Cattaraugus,169,6,163,0
2020-08-13,36011,Cayuga,162,2,160,0
2020-08-13,36013,Chautauqua,260,9,251,0
2020-08-13,36015,Chemung,184,3,181,0
2020-08-13,36017,Chenango,218,6,212,0
2020-08-13,36019,Clinton,129,4,125,0
2020-08-13,36021,Columbia,550,37,513,0
2020-08-13,36023,Cortland,97,0,97,0
2020-08-13,36025,Delaware,107,4,103,0
2020-08-13,36027,Dutchess,4640,153,4487,0
2020-08-13,36029,Erie,9033,671,8362,0
2020-08-13,36031,Essex,56,0,56,0
2020-08-13,36033,Franklin,54,0,54,0
2020-08-13,36035,Fulton,300,24,276,0
2020-08-13,36037,Genesee,280,5,275,0
2020-08-13,36039,Greene,296,18,278,0
2020-08-13,36041,Hamilton,8,0,8,0
2020-08-13,36043,Herkimer,278,4,274,0
2020-08-13,36045,Jefferson,142,0,142,0
2020-08-13,36047,Kings,0,0,0,0
2020-08-13,36049,Lewis,47,0,47,0
2020-08-13,36051,Livingston,176,8,168,0
2020-08-13,36053,Madison,417,17,400,0
2020-08-13,36055,Monroe,5079,285,4794,0
2020-08-13,36057,Montgomery,179,4,175,0
2020-08-13,36059,Nassau,43795,2195,41600,0
2020-08-13,36063,Niagara,1518,98,1420,0
2020-08-13,36065,Oneida,2183,115,2068,0
2020-08-13,36067,Onondaga,3627,200,3427,0
2020-08-13,36069,Ontario,365,34,331,0
2020-08-13,36071,Orange,11210,491,10719,0
2020-08-13,36073,Orleans,299,54,245,0
2020-08-13,36075,Oswego,258,3,255,0
2020-08-13,36077,Otsego,118,5,113,0
2020-08-13,36079,Putnam,1455,63,1392,0
2020-08-13,36081,Queens,0,0,0,0
2020-08-13,36083,Rensselaer,782,30,752,0
2020-08-13,36085,Richmond,0,0,0,0
2020-08-13,36087,Rockland,13973,674,13299,0
2020-08-13,36091,Saratoga,774,17,757,0
2020-08-13,36093,Schenectady,1084,37,1047,0
2020-08-13,36095,Schoharie,69,0,69,0
2020-08-13,36097,Schuyler,22,0,22,0
2020-08-13,36099,Seneca,92,3,89,0
2020-08-13,36101,Steuben,301,42,259,0
2020-08-13,36103,Suffolk,43987,1998,41989,0
2020-08-13,36105,Sullivan,1491,48,1443,0
2020-08-13,36107,Tioga,194,25,169,0
2020-08-13,36109,Tompkins,234,0,234,0
2020-08-13,36111,Ulster,2081,92,1989,0
2020-08-13,36113,Warren,312,33,279,0
2020-08-13,36115,Washington,260,14,246,0
2020-08-13,36117,Wayne,263,3,260,0
2020-08-13,36119,Westchester,36357,1447,34910,0
2020-08-13,36121,Wyoming,118,5,113,0
2020-08-13,36123,Yates,58,7,51,0
2020-08-13,36061,New York,0,0,0,0
2020-08-13,99999,New York City,229167,23610,205557,0
2020-08-13,36089,St. Lawrence,263,4,259,0
2020-08-13,90036,Unassigned,0,0,0,0
2020-08-14,36001,Albany,2639,129,2510,0
2020-08-14,36003,Allegany,80,1,79,0
2020-08-14,36005,Bronx,0,0,0,0
2020-08-14,36007,Broome,1165,69,1096,0
2020-08-14,36009,Cattaraugus,169,6,163,0
2020-08-14,36011,Cayuga,163,2,161,0
2020-08-14,36013,Chautauqua,260,9,251,0
2020-08-14,36015,Chemung,187,3,184,0
2020-08-14,36017,Chenango,218,6,212,0
2020-08-14,36019,Clinton,130,4,126,0
2020-08-14,36021,Columbia,551,37,514,0
2020-08-14,36023,Cortland,97,0,97,0
2020-08-14,36025,Delaware,107,4,103,0
2020-08-14,36027,Dutchess,4655,153,4502,0
2020-08-14,36029,Erie,9064,674,8390,0
2020-08-14,36031,Essex,57,0,57,0
2020-08-14,36033,Franklin,54,0,54,0
2020-08-14,36035,Fulton,303,24,279,0
2020-08-14,36037,Genesee,284,5,279,0
2020-08-14,36039,Greene,296,18,278,0
2020-08-14,36041,Hamilton,8,0,8,0
2020-08-14,36043,Herkimer,278,4,274,0
2020-08-14,36045,Jefferson,143,0,143,0
2020-08-14,36047,Kings,0,0,0,0
2020-08-14,36049,Lewis,47,0,47,0
2020-08-14,36051,Livingston,178,8,170,0
2020-08-14,36053,Madison,419,17,402,0
2020-08-14,36055,Monroe,5122,285,4837,0
2020-08-14,36057,Montgomery,181,4,177,0
2020-08-14,36059,Nassau,43840,2195,41645,0
2020-08-14,36063,Niagara,1524,98,1426,0
2020-08-14,36065,Oneida,2189,117,2072,0
2020-08-14,36067,Onondaga,3646,203,3443,0
2020-08-14,36069,Ontario,366,34,332,0
2020-08-14,36071,Orange,11217,491,10726,0
2020-08-14,36073,Orleans,299,54,245,0
2020-08-14,36075,Oswego,264,3,261,0
2020-08-14,36077,Otsego,118,5,113,0
2020-08-14,36079,Putnam,1457,63,1394,0
2020-08-14,36081,Queens,0,0,0,0
2020-08-14,36083,Rensselaer,785,38,747,0
2020-08-14,36085,Richmond,0,0,0,0
2020-08-14,36087,Rockland,13981,674,13307,0
2020-08-14,36091,Saratoga,782,17,765,0
2020-08-14,36093,Schenectady,1092,37,1055,0
2020-08-14,36095,Schoharie,69,0,69,0
2020-08-14,36097,Schuyler,22,0,22,0
2020-08-14,36099,Seneca,93,3,90,0
2020-08-14,36101,Steuben,303,42,261,0
2020-08-14,36103,Suffolk,44045,1998,42047,0
2020-08-14,36105,Sullivan,1491,48,1443,0
2020-08-14,36107,Tioga,195,25,170,0
2020-08-14,36109,Tompkins,236,0,236,0
2020-08-14,36111,Ulster,2086,92,1994,0
2020-08-14,36113,Warren,312,33,279,0
2020-08-14,36115,Washington,260,14,246,0
2020-08-14,36117,Wayne,265,3,262,0
2020-08-14,36119,Westchester,36402,1447,34955,0
2020-08-14,36121,Wyoming,118,5,113,0
2020-08-14,36123,Yates,58,7,51,0
2020-08-14,36061,New York,0,0,0,0
2020-08-14,99999,New York City,229534,23615,205919,0
2020-08-14,36089,St. Lawrence,263,4,259,0
2020-08-14,90036,Unassigned,0,0,0,0
2020-08-15,36001,Albany,2643,129,2514,0
2020-08-15,36003,Allegany,80,1,79,0
2020-08-15,36005,Bronx,0,0,0,0
2020-08-15,36007,Broome,1165,69,1096,0
2020-08-15,36009,Cattaraugus,170,6,164,0
2020-08-15,36011,Cayuga,163,2,161,0
2020-08-15,36013,Chautauqua,263,9,254,0
2020-08-15,36015,Chemung,188,3,185,0
2020-08-15,36017,Chenango,218,6,212,0
2020-08-15,36019,Clinton,131,4,127,0
2020-08-15,36021,Columbia,551,37,514,0
2020-08-15,36023,Cortland,97,0,97,0
2020-08-15,36025,Delaware,107,4,103,0
2020-08-15,36027,Dutchess,4668,153,4515,0
2020-08-15,36029,Erie,9114,674,8440,0
2020-08-15,36031,Essex,59,0,59,0
2020-08-15,36033,Franklin,54,0,54,0
2020-08-15,36035,Fulton,303,24,279,0
2020-08-15,36037,Genesee,284,5,279,0
2020-08-15,36039,Greene,297,18,279,0
2020-08-15,36041,Hamilton,8,0,8,0
2020-08-15,36043,Herkimer,282,4,278,0
2020-08-15,36045,Jefferson,143,0,143,0
2020-08-15,36047,Kings,0,0,0,0
2020-08-15,36049,Lewis,47,0,47,0
2020-08-15,36051,Livingston,178,8,170,0
2020-08-15,36053,Madison,421,17,404,0
2020-08-15,36055,Monroe,5143,285,4858,0
2020-08-15,36057,Montgomery,184,4,180,0
2020-08-15,36059,Nassau,43891,2195,41696,0
2020-08-15,36063,Niagara,1529,98,1431,0
2020-08-15,36065,Oneida,2195,117,2078,0
2020-08-15,36067,Onondaga,3663,203,3460,0
2020-08-15,36069,Ontario,367,34,333,0
2020-08-15,36071,Orange,11229,491,10738,0
2020-08-15,36073,Orleans,300,54,246,0
2020-08-15,36075,Oswego,271,3,268,0
2020-08-15,36077,Otsego,118,5,113,0
2020-08-15,36079,Putnam,1459,63,1396,0
2020-08-15,36081,Queens,0,0,0,0
2020-08-15,36083,Rensselaer,789,38,751,0
2020-08-15,36085,Richmond,0,0,0,0
2020-08-15,36087,Rockland,13997,674,13323,0
2020-08-15,36091,Saratoga,783,17,766,0
2020-08-15,36093,Schenectady,1101,37,1064,0
2020-08-15,36095,Schoharie,69,0,69,0
2020-08-15,36097,Schuyler,23,0,23,0
2020-08-15,36099,Seneca,93,3,90,0
2020-08-15,36101,Steuben,306,42,264,0
2020-08-15,36103,Suffolk,44109,1998,42111,0
2020-08-15,36105,Sullivan,1493,48,1445,0
2020-08-15,36107,Tioga,195,25,170,0
2020-08-15,36109,Tompkins,238,0,238,0
2020-08-15,36111,Ulster,2089,92,1997,0
2020-08-15,36113,Warren,312,33,279,0
2020-08-15,36115,Washington,261,14,247,0
2020-08-15,36117,Wayne,269,3,266,0
2020-08-15,36119,Westchester,36435,1447,34988,0
2020-08-15,36121,Wyoming,118,5,113,0
2020-08-15,36123,Yates,59,7,52,0
2020-08-15,36061,New York,0,0,0,0
2020-08-15,99999,New York City,229916,23621,206295,0
2020-08-15,36089,St. Lawrence,263,4,259,0
2020-08-15,90036,Unassigned,0,0,0,0
2020-08-16,36001,Albany,2654,129,2525,0
2020-08-16,36003,Allegany,80,1,79,0
2020-08-16,36005,Bronx,0,0,0,0
2020-08-16,36007,Broome,1166,69,1097,0
2020-08-16,36009,Cattaraugus,171,6,165,0
2020-08-16,36011,Cayuga,164,2,162,0
2020-08-16,36013,Chautauqua,263,9,254,0
2020-08-16,36015,Chemung,189,3,186,0
2020-08-16,36017,Chenango,218,6,212,0
2020-08-16,36019,Clinton,132,4,128,0
2020-08-16,36021,Columbia,552,37,515,0
2020-08-16,36023,Cortland,97,0,97,0
2020-08-16,36025,Delaware,107,4,103,0
2020-08-16,36027,Dutchess,4686,153,4533,0
2020-08-16,36029,Erie,9147,674,8473,0
2020-08-16,36031,Essex,59,0,59,0
2020-08-16,36033,Franklin,54,0,54,0
2020-08-16,36035,Fulton,303,24,279,0
2020-08-16,36037,Genesee,285,5,280,0
2020-08-16,36039,Greene,298,18,280,0
2020-08-16,36041,Hamilton,11,0,11,0
2020-08-16,36043,Herkimer,283,4,279,0
2020-08-16,36045,Jefferson,143,0,143,0
2020-08-16,36047,Kings,0,0,0,0
2020-08-16,36049,Lewis,47,0,47,0
2020-08-16,36051,Livingston,178,8,170,0
2020-08-16,36053,Madison,421,17,404,0
2020-08-16,36055,Monroe,5165,285,4880,0
2020-08-16,36057,Montgomery,187,4,183,0
2020-08-16,36059,Nassau,43929,2195,41734,0
2020-08-16,36063,Niagara,1532,98,1434,0
2020-08-16,36065,Oneida,2198,117,2081,0
2020-08-16,36067,Onondaga,3674,203,3471,0
2020-08-16,36069,Ontario,368,34,334,0
2020-08-16,36071,Orange,11254,491,10763,0
2020-08-16,36073,Orleans,301,54,247,0
2020-08-16,36075,Oswego,271,3,268,0
2020-08-16,36077,Otsego,118,5,113,0
2020-08-16,36079,Putnam,1461,63,1398,0
2020-08-16,36081,Queens,0,0,0,0
2020-08-16,36083,Rensselaer,795,38,757,0
2020-08-16,36085,Richmond,0,0,0,0
2020-08-16,36087,Rockland,14007,674,13333,0
2020-08-16,36091,Saratoga,792,17,775,0
2020-08-16,36093,Schenectady,1119,37,1082,0
2020-08-16,36095,Schoharie,69,0,69,0
2020-08-16,36097,Schuyler,23,0,23,0
2020-08-16,36099,Seneca,93,3,90,0
2020-08-16,36101,Steuben,306,42,264,0
2020-08-16,36103,Suffolk,44159,1998,42161,0
2020-08-16,36105,Sullivan,1493,48,1445,0
2020-08-16,36107,Tioga,195,25,170,0
2020-08-16,36109,Tompkins,238,0,238,0
2020-08-16,36111,Ulster,2095,92,2003,0
2020-08-16,36113,Warren,312,33,279,0
2020-08-16,36115,Washington,261,14,247,0
2020-08-16,36117,Wayne,269,3,266,0
2020-08-16,36119,Westchester,36453,1447,35006,0
2020-08-16,36121,Wyoming,118,5,113,0
2020-08-16,36123,Yates,59,7,52,0
2020-08-16,36061,New York,0,0,0,0
2020-08-16,99999,New York City,230223,23628,206595,0
2020-08-16,36089,St. Lawrence,263,4,259,0
2020-08-16,90036,Unassigned,0,0,0,0
2020-08-17,36001,Albany,2657,129,2528,0
2020-08-17,36003,Allegany,80,1,79,0
2020-08-17,36005,Bronx,0,0,0,0
2020-08-17,36007,Broome,1172,69,1103,0
2020-08-17,36009,Cattaraugus,171,6,165,0
2020-08-17,36011,Cayuga,164,2,162,0
2020-08-17,36013,Chautauqua,265,9,256,0
2020-08-17,36015,Chemung,190,3,187,0
2020-08-17,36017,Chenango,218,6,212,0
2020-08-17,36019,Clinton,133,4,129,0
2020-08-17,36021,Columbia,552,37,515,0
2020-08-17,36023,Cortland,97,0,97,0
2020-08-17,36025,Delaware,107,4,103,0
2020-08-17,36027,Dutchess,4700,153,4547,0
2020-08-17,36029,Erie,9157,674,8483,0
2020-08-17,36031,Essex,59,0,59,0
2020-08-17,36033,Franklin,54,0,54,0
2020-08-17,36035,Fulton,303,24,279,0
2020-08-17,36037,Genesee,285,5,280,0
2020-08-17,36039,Greene,298,18,280,0
2020-08-17,36041,Hamilton,11,0,11,0
2020-08-17,36043,Herkimer,284,4,280,0
2020-08-17,36045,Jefferson,143,0,143,0
2020-08-17,36047,Kings,0,0,0,0
2020-08-17,36049,Lewis,47,0,47,0
2020-08-17,36051,Livingston,178,8,170,0
2020-08-17,36053,Madison,421,17,404,0
2020-08-17,36055,Monroe,5183,285,4898,0
2020-08-17,36057,Montgomery,188,4,184,0
2020-08-17,36059,Nassau,43955,2195,41760,0
2020-08-17,36063,Niagara,1532,98,1434,0
2020-08-17,36065,Oneida,2201,117,2084,0
2020-08-17,36067,Onondaga,3680,203,3477,0
2020-08-17,36069,Ontario,369,34,335,0
2020-08-17,36071,Orange,11256,491,10765,0
2020-08-17,36073,Orleans,302,54,248,0
2020-08-17,36075,Oswego,272,3,269,0
2020-08-17,36077,Otsego,118,5,113,0
2020-08-17,36079,Putnam,1463,63,1400,0
2020-08-17,36081,Queens,0,0,0,0
2020-08-17,36083,Rensselaer,795,38,757,0
2020-08-17,36085,Richmond,0,0,0,0
2020-08-17,36087,Rockland,14011,674,13337,0
2020-08-17,36091,Saratoga,795,17,778,0
2020-08-17,36093,Schenectady,1121,37,1084,0
2020-08-17,36095,Schoharie,69,0,69,0
2020-08-17,36097,Schuyler,23,0,23,0
2020-08-17,36099,Seneca,94,3,91,0
2020-08-17,36101,Steuben,307,42,265,0
2020-08-17,36103,Suffolk,44185,1998,42187,0
2020-08-17,36105,Sullivan,1493,48,1445,0
2020-08-17,36107,Tioga,196,25,171,0
2020-08-17,36109,Tompkins,238,0,238,0
2020-08-17,36111,Ulster,2098,92,2006,0
2020-08-17,36113,Warren,312,33,279,0
2020-08-17,36115,Washington,261,14,247,0
2020-08-17,36117,Wayne,269,3,266,0
2020-08-17,36119,Westchester,36486,1447,35039,0
2020-08-17,36121,Wyoming,118,5,113,0
2020-08-17,36123,Yates,59,7,52,0
2020-08-17,36061,New York,0,0,0,0
2020-08-17,99999,New York City,230458,23634,206824,0
2020-08-17,36089,St. Lawrence,263,4,259,0
2020-08-17,90036,Unassigned,0,0,0,0
2020-08-18,36001,Albany,2661,129,2532,0
2020-08-18,36003,Allegany,80,1,79,0
2020-08-18,36005,Bronx,0,0,0,0
2020-08-18,36007,Broome,1177,69,1108,0
2020-08-18,36009,Cattaraugus,172,6,166,0
2020-08-18,36011,Cayuga,164,2,162,0
2020-08-18,36013,Chautauqua,271,9,262,0
2020-08-18,36015,Chemung,190,3,187,0
2020-08-18,36017,Chenango,218,6,212,0
2020-08-18,36019,Clinton,134,4,130,0
2020-08-18,36021,Columbia,558,37,521,0
2020-08-18,36023,Cortland,97,0,97,0
2020-08-18,36025,Delaware,107,4,103,0
2020-08-18,36027,Dutchess,4704,153,4551,0
2020-08-18,36029,Erie,9187,674,8513,0
2020-08-18,36031,Essex,63,0,63,0
2020-08-18,36033,Franklin,55,0,55,0
2020-08-18,36035,Fulton,305,24,281,0
2020-08-18,36037,Genesee,288,5,283,0
2020-08-18,36039,Greene,300,18,282,0
2020-08-18,36041,Hamilton,11,0,11,0
2020-08-18,36043,Herkimer,284,4,280,0
2020-08-18,36045,Jefferson,143,0,143,0
2020-08-18,36047,Kings,0,0,0,0
2020-08-18,36049,Lewis,47,0,47,0
2020-08-18,36051,Livingston,178,8,170,0
2020-08-18,36053,Madison,423,17,406,0
2020-08-18,36055,Monroe,5213,285,4928,0
2020-08-18,36057,Montgomery,188,4,184,0
2020-08-18,36059,Nassau,44001,2195,41806,0
2020-08-18,36063,Niagara,1535,98,1437,0
2020-08-18,36065,Oneida,2213,117,2096,0
2020-08-18,36067,Onondaga,3696,203,3493,0
2020-08-18,36069,Ontario,371,34,337,0
2020-08-18,36071,Orange,11269,491,10778,0
2020-08-18,36073,Orleans,302,54,248,0
2020-08-18,36075,Oswego,272,3,269,0
2020-08-18,36077,Otsego,120,5,115,0
2020-08-18,36079,Putnam,1463,63,1400,0
2020-08-18,36081,Queens,0,0,0,0
2020-08-18,36083,Rensselaer,801,38,763,0
2020-08-18,36085,Richmond,0,0,0,0
2020-08-18,36087,Rockland,14053,674,13379,0
2020-08-18,36091,Saratoga,800,17,783,0
2020-08-18,36093,Schenectady,1130,37,1093,0
2020-08-18,36095,Schoharie,69,0,69,0
2020-08-18,36097,Schuyler,23,0,23,0
2020-08-18,36099,Seneca,95,3,92,0
2020-08-18,36101,Steuben,307,42,265,0
2020-08-18,36103,Suffolk,44235,2000,42235,0
2020-08-18,36105,Sullivan,1493,48,1445,0
2020-08-18,36107,Tioga,198,25,173,0
2020-08-18,36109,Tompkins,238,0,238,0
2020-08-18,36111,Ulster,2100,92,2008,0
2020-08-18,36113,Warren,313,33,280,0
2020-08-18,36115,Washington,262,14,248,0
2020-08-18,36117,Wayne,270,3,267,0
2020-08-18,36119,Westchester,36540,1448,35092,0
2020-08-18,36121,Wyoming,120,5,115,0
2020-08-18,36123,Yates,59,7,52,0
2020-08-18,36061,New York,0,0,0,0
2020-08-18,99999,New York City,230742,23642,207100,0
2020-08-18,36089,St. Lawrence,263,4,259,0
2020-08-18,90036,Unassigned,0,0,0,0
2020-08-19,36001,Albany,2675,129,2546,0
2020-08-19,36003,Allegany,80,1,79,0
2020-08-19,36005,Bronx,0,0,0,0
2020-08-19,36007,Broome,1189,69,1120,0
2020-08-19,36009,Cattaraugus,173,6,167,0
2020-08-19,36011,Cayuga,164,2,162,0
2020-08-19,36013,Chautauqua,272,9,263,0
2020-08-19,36015,Chemung,191,3,188,0
2020-08-19,36017,Chenango,218,6,212,0
2020-08-19,36019,Clinton,134,4,130,0
2020-08-19,36021,Columbia,559,37,522,0
2020-08-19,36023,Cortland,97,0,97,0
2020-08-19,36025,Delaware,108,4,104,0
2020-08-19,36027,Dutchess,4710,153,4557,0
2020-08-19,36029,Erie,9241,676,8565,0
2020-08-19,36031,Essex,63,0,63,0
2020-08-19,36033,Franklin,56,0,56,0
2020-08-19,36035,Fulton,305,24,281,0
2020-08-19,36037,Genesee,289,5,284,0
2020-08-19,36039,Greene,300,18,282,0
2020-08-19,36041,Hamilton,11,0,11,0
2020-08-19,36043,Herkimer,284,4,280,0
2020-08-19,36045,Jefferson,143,0,143,0
2020-08-19,36047,Kings,0,0,0,0
2020-08-19,36049,Lewis,47,0,47,0
2020-08-19,36051,Livingston,178,8,170,0
2020-08-19,36053,Madison,424,17,407,0
2020-08-19,36055,Monroe,5241,285,4956,0
2020-08-19,36057,Montgomery,189,4,185,0
2020-08-19,36059,Nassau,44063,2195,41868,0
2020-08-19,36063,Niagara,1544,98,1446,0
2020-08-19,36065,Oneida,2218,117,2101,0
2020-08-19,36067,Onondaga,3712,203,3509,0
2020-08-19,36069,Ontario,371,34,337,0
2020-08-19,36071,Orange,11282,493,10789,0
2020-08-19,36073,Orleans,303,54,249,0
2020-08-19,36075,Oswego,274,3,271,0
2020-08-19,36077,Otsego,122,5,117,0
2020-08-19,36079,Putnam,1466,63,1403,0
2020-08-19,36081,Queens,0,0,0,0
2020-08-19,36083,Rensselaer,804,40,764,0
2020-08-19,36085,Richmond,0,0,0,0
2020-08-19,36087,Rockland,14067,674,13393,0
2020-08-19,36091,Saratoga,800,17,783,0
2020-08-19,36093,Schenectady,1133,37,1096,0
2020-08-19,36095,Schoharie,69,0,69,0
2020-08-19,36097,Schuyler,23,0,23,0
2020-08-19,36099,Seneca,95,3,92,0
2020-08-19,36101,Steuben,307,42,265,0
2020-08-19,36103,Suffolk,44305,2000,42305,0
2020-08-19,36105,Sullivan,1494,48,1446,0
2020-08-19,36107,Tioga,199,25,174,0
2020-08-19,36109,Tompkins,238,0,238,0
2020-08-19,36111,Ulster,2106,93,2013,0
2020-08-19,36113,Warren,313,33,280,0
2020-08-19,36115,Washington,262,14,248,0
2020-08-19,36117,Wayne,270,3,267,0
2020-08-19,36119,Westchester,36563,1448,35115,0
2020-08-19,36121,Wyoming,120,5,115,0
2020-08-19,36123,Yates,59,7,52,0
2020-08-19,36061,New York,0,0,0,0
2020-08-19,99999,New York City,231015,23643,207372,0
2020-08-19,36089,St. Lawrence,264,4,260,0
2020-08-19,90036,Unassigned,0,0,0,0
2020-08-20,36001,Albany,2684,129,2555,0
2020-08-20,36003,Allegany,81,1,80,0
2020-08-20,36005,Bronx,0,0,0,0
2020-08-20,36007,Broome,1196,69,1127,0
2020-08-20,36009,Cattaraugus,174,6,168,0
2020-08-20,36011,Cayuga,164,2,162,0
2020-08-20,36013,Chautauqua,275,9,266,0
2020-08-20,36015,Chemung,193,3,190,0
2020-08-20,36017,Chenango,219,6,213,0
2020-08-20,36019,Clinton,135,4,131,0
2020-08-20,36021,Columbia,560,37,523,0
2020-08-20,36023,Cortland,98,0,98,0
2020-08-20,36025,Delaware,109,4,105,0
2020-08-20,36027,Dutchess,4721,153,4568,0
2020-08-20,36029,Erie,9283,676,8607,0
2020-08-20,36031,Essex,85,0,85,0
2020-08-20,36033,Franklin,56,0,56,0
2020-08-20,36035,Fulton,305,24,281,0
2020-08-20,36037,Genesee,290,5,285,0
2020-08-20,36039,Greene,301,18,283,0
2020-08-20,36041,Hamilton,12,0,12,0
2020-08-20,36043,Herkimer,284,4,280,0
2020-08-20,36045,Jefferson,143,0,143,0
2020-08-20,36047,Kings,0,0,0,0
2020-08-20,36049,Lewis,47,0,47,0
2020-08-20,36051,Livingston,178,8,170,0
2020-08-20,36053,Madison,424,17,407,0
2020-08-20,36055,Monroe,5256,285,4971,0
2020-08-20,36057,Montgomery,190,4,186,0
2020-08-20,36059,Nassau,44112,2195,41917,0
2020-08-20,36063,Niagara,1547,98,1449,0
2020-08-20,36065,Oneida,2222,117,2105,0
2020-08-20,36067,Onondaga,3719,203,3516,0
2020-08-20,36069,Ontario,373,34,339,0
2020-08-20,36071,Orange,11292,493,10799,0
2020-08-20,36073,Orleans,303,54,249,0
2020-08-20,36075,Oswego,276,3,273,0
2020-08-20,36077,Otsego,123,5,118,0
2020-08-20,36079,Putnam,1468,63,1405,0
2020-08-20,36081,Queens,0,0,0,0
2020-08-20,36083,Rensselaer,809,40,769,0
2020-08-20,36085,Richmond,0,0,0,0
2020-08-20,36087,Rockland,14089,674,13415,0
2020-08-20,36091,Saratoga,802,17,785,0
2020-08-20,36093,Schenectady,1143,37,1106,0
2020-08-20,36095,Schoharie,69,0,69,0
2020-08-20,36097,Schuyler,23,0,23,0
2020-08-20,36099,Seneca,95,3,92,0
2020-08-20,36101,Steuben,307,42,265,0
2020-08-20,36103,Suffolk,44353,2000,42353,0
2020-08-20,36105,Sullivan,1495,48,1447,0
2020-08-20,36107,Tioga,203,25,178,0
2020-08-20,36109,Tompkins,240,0,240,0
2020-08-20,36111,Ulster,2113,93,2020,0
2020-08-20,36113,Warren,313,33,280,0
2020-08-20,36115,Washington,264,14,250,0
2020-08-20,36117,Wayne,270,3,267,0
2020-08-20,36119,Westchester,36586,1448,35138,0
2020-08-20,36121,Wyoming,120,5,115,0
2020-08-20,36123,Yates,59,7,52,0
2020-08-20,36061,New York,0,0,0,0
2020-08-20,99999,New York City,231288,23639,207649,0
2020-08-20,36089,St. Lawrence,264,4,260,0
2020-08-20,90036,Unassigned,0,0,0,0
2020-08-21,36001,Albany,2691,129,2562,0
2020-08-21,36003,Allegany,84,1,83,0
2020-08-21,36005,Bronx,0,0,0,0
2020-08-21,36007,Broome,1211,69,1142,0
2020-08-21,36009,Cattaraugus,174,6,168,0
2020-08-21,36011,Cayuga,164,2,162,0
2020-08-21,36013,Chautauqua,278,9,269,0
2020-08-21,36015,Chemung,193,3,190,0
2020-08-21,36017,Chenango,222,6,216,0
2020-08-21,36019,Clinton,136,4,132,0
2020-08-21,36021,Columbia,561,37,524,0
2020-08-21,36023,Cortland,98,0,98,0
2020-08-21,36025,Delaware,109,4,105,0
2020-08-21,36027,Dutchess,4734,153,4581,0
2020-08-21,36029,Erie,9364,676,8688,0
2020-08-21,36031,Essex,85,0,85,0
2020-08-21,36033,Franklin,56,0,56,0
2020-08-21,36035,Fulton,306,24,282,0
2020-08-21,36037,Genesee,290,5,285,0
2020-08-21,36039,Greene,304,18,286,0
2020-08-21,36041,Hamilton,12,0,12,0
2020-08-21,36043,Herkimer,289,4,285,0
2020-08-21,36045,Jefferson,144,0,144,0
2020-08-21,36047,Kings,0,0,0,0
2020-08-21,36049,Lewis,47,0,47,0
2020-08-21,36051,Livingston,178,8,170,0
